Date,Open,High,Low,Close,Adj Close,Volume
2019-01-23,1221.719360,1232.516968,1210.525391,1214.785034,1203.575562,8913196
2019-01-24,1213.497314,1241.432495,1208.643311,1235.736450,1224.333740,13279882
2019-01-25,1238.708252,1252.824463,1223.799561,1234.300049,1222.910645,8631889
2019-01-28,1238.757813,1244.156616,1210.921631,1218.004517,1206.765381,8650493
2019-01-29,1219.440918,1220.084839,1190.069336,1199.281982,1188.215698,9417294
2019-01-30,1203.591187,1213.497314,1179.915527,1184.472412,1173.542725,7921321
2019-01-31,1190.713257,1218.153076,1189.722656,1215.627075,1204.409912,10281893
2019-02-01,1222.412720,1243.215576,1215.527954,1238.213013,1226.787476,9316446
2019-02-04,1235.290649,1284.771606,1230.387207,1278.778442,1266.978516,11781195
2019-02-05,1279.868164,1292.151733,1266.593994,1279.422363,1267.616577,9451152
2019-02-06,1284.078247,1305.277222,1282.097046,1297.946777,1285.969971,9500797
2019-02-07,1297.946777,1308.793945,1274.023560,1278.283203,1266.487793,9299549
2019-02-08,1272.735718,1288.288330,1260.303589,1265.702393,1254.023193,6567167
2019-02-11,1263.919312,1264.018311,1239.253174,1241.481934,1230.026245,7595318
2019-02-12,1239.748413,1260.402588,1239.748413,1244.602417,1233.117920,6460145
2019-02-14,1229.347046,1229.347046,1206.562988,1212.704712,1201.514526,6690180
2019-02-15,1218.202637,1238.163452,1202.600586,1232.764648,1221.389404,9688940
2019-02-18,1238.262451,1240.739014,1203.591187,1208.643311,1197.490601,9740480
2019-02-19,1206.562988,1228.059204,1199.826782,1204.680786,1193.564575,6303377
2019-02-20,1212.358032,1228.356445,1207.553589,1222.759521,1211.476440,6357879
2019-02-21,1224.393921,1245.989258,1217.806396,1235.191650,1223.793945,10680467
2019-02-22,1232.913208,1233.606689,1214.487915,1220.778198,1209.513550,8838861
2019-02-25,1224.393921,1231.328247,1209.188110,1220.728760,1209.464478,7926962
2019-02-26,1198.142822,1223.205200,1194.675659,1208.791870,1197.637695,10227082
2019-02-27,1216.518677,1233.210449,1197.647461,1212.011353,1200.827515,11218523
2019-02-28,1222.165039,1228.207764,1215.032715,1219.490479,1208.237671,11393904
2019-03-01,1225.384521,1230.684326,1210.773071,1214.537354,1203.330200,7997610
2019-03-05,1211.912231,1228.158325,1207.157349,1226.028442,1214.715332,7189013
2019-03-06,1228.158325,1261.145630,1223.502441,1252.923584,1241.362183,12152341
2019-03-07,1252.131104,1267.782715,1246.335938,1258.322388,1246.711304,8186126
2019-03-08,1254.161743,1262.482910,1250.149780,1255.201904,1243.619629,6097305
2019-03-11,1258.124268,1299.680298,1256.093506,1291.854492,1279.933960,9810964
2019-03-12,1304.534302,1321.473755,1301.909180,1318.848633,1306.678955,11335173
2019-03-13,1324.445557,1347.229614,1315.629150,1334.648804,1322.333374,11342554
2019-03-14,1337.075806,1349.210815,1323.554077,1328.952881,1316.689941,10500649
2019-03-15,1332.370483,1346.040894,1298.887817,1309.239746,1297.158813,16043743
2019-03-18,1318.501953,1345.198853,1316.520752,1337.373047,1325.032471,10201021
2019-03-19,1347.229614,1367.041870,1330.488281,1363.624146,1351.041382,9898262
2019-03-20,1364.862427,1374.966675,1351.192017,1362.534546,1349.961792,9986597
2019-03-22,1359.612183,1367.933350,1324.148438,1329.151001,1316.886230,11573789
2019-03-25,1318.105713,1324.296997,1304.336182,1312.013428,1299.906860,8027368
2019-03-26,1317.808472,1358.720703,1317.511353,1354.411499,1341.913696,9569142
2019-03-27,1365.011108,1365.011108,1331.627441,1336.580566,1324.247314,10189856
2019-03-28,1337.571167,1356.937622,1330.191162,1347.229614,1334.798096,10582305
2019-04-01,1357.135742,1393.590210,1349.755615,1378.780518,1366.057861,10194002
2019-04-02,1384.872803,1389.924927,1367.140869,1376.650757,1363.947754,8088587
2019-04-03,1379.672119,1389.825806,1359.116943,1362.286865,1349.716309,7923866
2019-04-04,1366.051147,1370.707031,1334.599365,1340.344849,1327.976807,8455067
2019-04-05,1348.170654,1351.093018,1330.389282,1341.186890,1328.811035,6792015
2019-04-08,1343.267212,1344.753052,1311.270508,1316.768311,1304.617798,8806267
2019-04-09,1316.421631,1328.110840,1308.595825,1321.919556,1309.721558,9587648
2019-04-10,1325.386719,1335.342285,1314.044189,1318.898193,1306.728149,7684871
2019-04-11,1320.433594,1340.295288,1316.520752,1334.153564,1321.842773,5795755
2019-04-12,1337.323486,1344.158691,1324.098877,1330.488281,1318.211182,5975855
2019-04-15,1332.370483,1336.283325,1322.464355,1327.566040,1315.315918,4285366
2019-04-16,1332.370483,1347.229614,1327.417358,1331.132202,1318.849243,8011783
2019-04-18,1362.088745,1376.700317,1352.182617,1372.935913,1360.267212,18130729
2019-04-22,1347.229614,1354.163940,1328.705200,1332.717163,1320.419556,10895052
2019-04-23,1335.342285,1360.107544,1333.361084,1351.043457,1338.576782,9141135
2019-04-24,1357.432861,1381.702881,1353.420898,1376.452637,1363.751465,7430660
2019-04-25,1376.056396,1399.137573,1349.805176,1359.513184,1346.968384,14061860
2019-04-26,1362.088745,1382.842041,1357.829102,1379.721558,1366.990234,6954749
2019-04-30,1383.287842,1383.287842,1353.965698,1379.721558,1366.990234,10313866
2019-05-02,1378.929077,1400.623535,1369.122070,1391.856567,1379.013184,8764806
2019-05-03,1394.729370,1404.189697,1389.479126,1395.620850,1382.742798,6571878
2019-05-06,1384.872803,1389.627686,1365.159668,1371.895752,1359.236572,7306518
2019-05-07,1381.702881,1381.901001,1327.615479,1330.884521,1318.603760,8961240
2019-05-08,1327.417358,1327.417358,1280.066284,1287.248169,1275.370117,14749036
2019-05-09,1276.698120,1276.698120,1239.996094,1244.651978,1233.166992,19692278
2019-05-10,1253.121704,1265.702393,1233.309448,1239.401733,1227.965088,11333250
2019-05-13,1236.182251,1248.961060,1215.973755,1220.481079,1209.219116,8124086
2019-05-14,1224.889282,1257.430786,1219.936279,1248.614380,1237.092896,13124240
2019-05-15,1261.046509,1265.999634,1238.856934,1245.097778,1233.608765,11269622
2019-05-16,1248.119019,1259.956909,1246.286499,1253.468384,1241.902100,6669276
2019-05-17,1255.102905,1264.959473,1240.243774,1255.499146,1243.914063,7973309
2019-05-20,1301.265259,1325.139038,1291.260132,1313.449829,1301.330078,12450850
2019-05-21,1319.690674,1354.163940,1317.560791,1327.219238,1314.972412,14003548
2019-05-22,1333.014404,1346.932373,1322.563477,1327.813599,1315.561279,11394393
2019-05-23,1359.116943,1378.929077,1312.558228,1321.374634,1309.181641,17890505
2019-05-24,1335.342285,1341.087769,1304.138062,1324.296997,1312.077026,10277262
2019-05-27,1324.544678,1324.940918,1294.727295,1298.343018,1286.362549,7419387
2019-05-28,1307.407104,1322.266235,1301.017700,1311.319946,1299.219849,19657240
2019-05-29,1308.595825,1320.780273,1291.904053,1300.720459,1288.718140,7180252
2019-05-30,1303.890381,1329.398682,1303.890381,1317.263672,1305.108643,10842653
2019-05-31,1325.337158,1329.299561,1307.803345,1317.659912,1305.501221,11871652
2019-06-03,1322.464355,1354.411499,1308.793945,1347.427734,1334.994385,8564026
2019-06-04,1344.703613,1361.345825,1335.441406,1338.958008,1326.602783,7126831
2019-06-06,1349.111816,1349.111816,1308.694824,1314.886230,1302.753174,7736969
2019-06-07,1313.499390,1314.787109,1293.340454,1302.553101,1290.533813,6794394
2019-06-10,1308.496704,1314.539429,1297.798218,1306.763184,1294.704956,5431146
2019-06-11,1309.437866,1321.968994,1305.624023,1316.669312,1304.519775,5303590
2019-06-12,1322.167236,1325.832397,1312.558228,1319.641113,1307.464111,4752340
2019-06-13,1317.511353,1322.167236,1296.361816,1314.787109,1302.654907,7239164
2019-06-14,1309.487427,1312.558228,1297.104736,1305.178223,1293.134766,6896085
2019-06-17,1307.605225,1307.605225,1266.494873,1270.259155,1258.537842,6880158
2019-06-18,1266.891113,1275.856201,1257.183105,1268.971436,1257.261963,7751984
2019-06-19,1274.816040,1289.774170,1250.744141,1265.355713,1253.679688,6688408
2019-06-20,1267.980835,1287.792969,1265.999634,1284.573486,1272.720215,4960591
2019-06-21,1283.781006,1283.830566,1263.572632,1267.485474,1255.789673,10723794
2019-06-24,1260.204468,1264.464111,1245.295898,1250.546021,1239.006714,5199824
2019-06-25,1247.078979,1285.811768,1242.472656,1283.682007,1271.836914,6907221
2019-06-26,1278.877563,1292.349854,1274.271240,1281.997925,1270.168335,5350180
2019-06-27,1281.007324,1284.722168,1259.065308,1262.185791,1250.539063,11493899
2019-06-28,1265.108032,1270.804077,1236.925171,1241.333374,1229.878906,8741806
2019-07-01,1246.236938,1260.699829,1234.745850,1256.935547,1245.337158,6220490
2019-07-02,1261.987671,1268.971436,1251.437622,1266.494873,1254.808350,4682721
2019-07-03,1270.853638,1274.419800,1263.077271,1270.506836,1258.783203,4064194
2019-07-04,1269.367676,1278.877563,1267.980835,1271.943237,1260.206421,4315672
2019-07-05,1273.032959,1278.382202,1248.168579,1251.487183,1239.939087,5042694
2019-07-08,1246.187378,1256.192505,1236.479370,1240.293213,1228.848389,6465252
2019-07-09,1237.222412,1271.447998,1233.804810,1268.079834,1256.378662,8092747
2019-07-10,1268.030396,1277.243042,1256.786865,1266.841553,1255.151855,5546395
2019-07-11,1274.915039,1277.688843,1267.287354,1269.516235,1257.801880,3972764
2019-07-12,1270.952637,1287.792969,1266.049072,1268.476074,1256.771240,7242056
2019-07-15,1272.933838,1277.391602,1258.421387,1264.117432,1252.452759,4919356
2019-07-16,1267.931274,1282.740845,1265.058472,1280.858765,1269.039673,4647660
2019-07-17,1282.146484,1284.821167,1267.980835,1269.813477,1258.096191,4376049
2019-07-18,1269.962036,1274.320679,1246.187378,1250.001221,1238.466797,5511650
2019-07-19,1256.291626,1260.996948,1231.031006,1237.271851,1225.854980,7539309
2019-07-22,1239.253174,1272.438599,1215.775635,1268.476074,1256.771240,13426225
2019-07-23,1272.933838,1281.750244,1248.564819,1261.591431,1249.950073,9375991
2019-07-24,1261.541870,1266.792114,1241.779175,1247.277100,1235.767822,7009804
2019-07-25,1252.131104,1257.133667,1215.478516,1219.936279,1208.679443,10063036
2019-07-26,1219.936279,1230.832886,1198.638062,1202.402466,1191.307373,9408829
2019-07-29,1205.473267,1210.525391,1193.784180,1199.579224,1188.510132,8134417
2019-07-30,1202.551025,1208.544189,1164.907837,1169.811401,1159.016968,9623710
2019-07-31,1164.709717,1173.872803,1151.485107,1155.298950,1144.638428,9797618
2019-08-01,1152.475708,1177.042847,1139.548218,1169.167480,1158.379028,10442920
2019-08-02,1164.660156,1186.998413,1151.187866,1173.229004,1168.840210,10968377
2019-08-05,1156.041870,1156.041870,1117.408081,1132.613892,1128.377075,14029195
2019-08-06,1124.094727,1138.805298,1111.464478,1117.705322,1113.524170,13414874
2019-08-07,1115.922119,1127.859009,1092.741943,1098.982788,1094.871704,11698729
2019-08-08,1097.942627,1147.126343,1085.015137,1141.529419,1137.259155,14398134
2019-08-09,1150.940186,1164.462036,1141.479858,1151.187866,1146.881470,10139155
2019-08-13,1221.570679,1290.566772,1214.487915,1262.780151,1258.056396,48377710
2019-08-14,1291.755493,1292.201172,1268.327515,1276.153320,1271.379517,14624460
2019-08-16,1279.075684,1279.670044,1261.046509,1265.999634,1261.263794,10142736
2019-08-19,1269.020996,1284.623047,1267.980835,1280.462524,1275.672607,7530571
2019-08-20,1277.688843,1280.462524,1260.650269,1263.968872,1259.240601,6908329
2019-08-21,1263.671631,1266.643433,1254.607544,1259.015747,1254.306030,4927825
2019-08-22,1259.015747,1259.065308,1227.266724,1235.042969,1230.422974,6475744
2019-08-23,1227.365845,1271.943237,1214.983154,1263.869751,1259.141846,9833599
2019-08-26,1281.849365,1281.849365,1247.177979,1254.904785,1250.210449,8861952
2019-08-27,1272.933838,1272.933838,1249.357300,1262.879150,1258.155029,13107475
2019-08-28,1261.789551,1268.971436,1244.255737,1251.437622,1246.756226,5355931
2019-08-29,1244.651978,1248.416260,1223.700562,1230.089966,1225.488403,8717834
2019-08-30,1233.804810,1242.621216,1209.534790,1236.826172,1232.199463,11415309
2019-09-03,1230.585327,1231.328247,1188.732056,1195.071899,1190.601440,8644177
2019-09-04,1189.276855,1193.932739,1174.912964,1189.871216,1185.420166,15206140
2019-09-05,1195.468140,1201.808105,1182.094971,1187.345215,1182.903564,10612413
2019-09-06,1191.703857,1217.459717,1184.026611,1211.020752,1206.490601,10700713
2019-09-09,1209.188110,1221.422119,1201.758545,1210.723511,1206.194458,5421667
2019-09-11,1211.020752,1228.356445,1211.020752,1222.808960,1218.234741,5597024
2019-09-12,1223.403320,1228.802124,1194.378540,1198.984863,1194.499756,5482620
2019-09-13,1200.619385,1216.964355,1195.567261,1214.091675,1209.550049,5975368
2019-09-16,1177.835327,1207.652710,1174.962524,1199.381104,1194.894531,9482774
2019-09-17,1199.628662,1199.628662,1182.293091,1186.205933,1181.768555,7218213
2019-09-18,1193.635498,1204.878906,1185.958252,1194.378540,1189.910645,6891996
2019-09-19,1196.508301,1198.340942,1161.638794,1167.978760,1163.609619,6353109
2019-09-20,1176.795166,1257.975708,1163.273315,1242.571655,1237.923462,22228398
2019-09-23,1262.185791,1268.971436,1223.403320,1227.563965,1222.971924,9973401
2019-09-24,1231.922607,1286.604248,1231.080566,1266.692993,1261.954590,16133561
2019-09-25,1271.943237,1282.839966,1256.935547,1267.535034,1262.793457,8395729
2019-09-26,1279.868164,1286.604248,1271.447998,1284.623047,1279.817505,8468733
2019-09-27,1280.363403,1302.652100,1271.943237,1296.758057,1291.907104,8795570
2019-09-30,1297.699097,1323.207275,1293.290894,1319.740234,1314.803345,11659226
2019-10-01,1324.445557,1329.398682,1281.155884,1292.646973,1287.811401,8270254
2019-10-03,1273.924438,1302.354980,1269.268555,1298.739258,1293.880981,6241716
2019-10-04,1307.506104,1316.124512,1291.606812,1295.816895,1290.969482,6918922
2019-10-07,1295.816895,1308.397705,1289.477051,1297.798218,1292.943481,4643419
2019-10-09,1296.411377,1317.461792,1280.363403,1312.310547,1307.401489,8117158
2019-10-10,1312.558228,1356.145142,1308.595825,1349.953735,1344.903809,16155443
2019-10-11,1350.894897,1352.776978,1323.999756,1339.899048,1334.886719,7659571
2019-10-14,1352.133179,1352.133179,1338.165527,1345.248413,1340.216064,6181455
2019-10-15,1349.706177,1357.135742,1341.583130,1351.340698,1346.285645,4463991
2019-10-16,1357.036621,1366.695068,1350.894897,1359.463623,1354.378174,8954786
2019-10-17,1362.088745,1385.863403,1359.116943,1383.386841,1378.211914,7401968
2019-10-18,1390.816406,1414.492065,1385.566162,1403.050537,1397.802002,12978275
2019-10-22,1411.619263,1423.358032,1390.172607,1400.871094,1395.630737,12823466
2019-10-23,1403.000977,1412.560303,1370.162231,1379.325317,1374.165527,8512900
2019-10-24,1387.844604,1427.865234,1373.530273,1422.961792,1417.638794,10449504
2019-10-25,1427.568115,1427.914795,1397.998413,1417.760986,1412.457397,6248688
2019-10-27,null,null,null,null,null,null
2019-10-29,1431.926758,1466.102783,1428.558716,1453.274414,1447.838013,11892161
2019-10-30,1466.102783,1470.610107,1446.587769,1465.211304,1459.730225,7541537
2019-10-31,1470.065308,1475.662231,1447.974609,1450.599731,1445.173340,8982513
2019-11-01,1441.337524,1448.073730,1427.468994,1443.219727,1437.820923,6416833
2019-11-04,1452.135254,1457.187378,1431.530518,1443.962646,1438.561035,6490272
2019-11-05,1449.361450,1455.156616,1427.468994,1433.709839,1428.346680,5854289
2019-11-06,1429.153076,1432.867798,1415.086426,1421.426270,1416.109009,6749668
2019-11-07,1421.525391,1449.262451,1418.751709,1444.903809,1439.498779,6499781
2019-11-08,1435.393921,1445.943848,1427.766235,1431.926758,1426.570190,5546929
2019-11-11,1425.586914,1430.688477,1409.192261,1414.392944,1409.102051,5241641
2019-11-13,1416.572266,1462.041260,1416.572266,1458.475098,1453.019287,11641679
2019-11-14,1462.140381,1467.687744,1442.130005,1449.014771,1443.594360,6580126
2019-11-15,1451.887573,1472.838989,1449.411011,1457.038696,1451.588257,7241673
2019-11-18,1458.821777,1472.046509,1441.733765,1445.498169,1440.090820,6496095
2019-11-19,1453.224854,1500.675049,1451.243652,1495.573486,1489.978882,13926337
2019-11-20,1540.448120,1557.635132,1528.709351,1533.117554,1527.382446,20092835
2019-11-21,1530.492432,1541.389160,1514.196899,1523.161987,1517.464111,6875134
2019-11-22,1527.619751,1554.762451,1523.161987,1531.978394,1526.247559,10315843
2019-11-25,1536.584717,1550.106567,1536.436157,1546.887085,1541.100464,6989948
2019-11-26,1553.375610,1561.548096,1541.389160,1545.599243,1539.817505,16305243
2019-11-27,1545.302124,1560.706055,1541.488281,1555.109131,1549.291748,4450122
2019-11-28,1557.882813,1569.274902,1549.264526,1565.460938,1559.604858,6344459
2019-11-29,1567.095459,1567.095459,1533.315674,1536.584717,1530.836670,8565249
2019-12-02,1584.975952,1599.290283,1562.192017,1571.602783,1565.723755,14410500
2019-12-03,1577.794067,1579.032349,1557.833252,1564.074097,1558.223267,5995079
2019-12-04,1558.229492,1562.687256,1519.348145,1538.120117,1532.366333,9685777
2019-12-05,1559.220093,1564.916138,1529.501831,1536.287476,1530.540527,9203442
2019-12-06,1538.417358,1553.276489,1526.629028,1540.299561,1534.537598,6038833
2019-12-09,1541.537720,1562.588257,1531.978394,1557.833252,1552.005737,5834593
2019-12-10,1557.288452,1558.823853,1539.556519,1547.283325,1541.495239,4694991
2019-12-11,1540.992920,1559.715454,1536.039917,1547.729126,1541.939453,5706279
2019-12-12,1555.505371,1559.071533,1542.033081,1553.474609,1547.663330,4765727
2019-12-13,1565.163818,1575.069946,1557.635132,1568.036621,1562.170898,5846419
2019-12-16,1577.051147,1578.933350,1549.660767,1551.889648,1546.084351,5488487
2019-12-17,1552.038208,1564.173218,1540.943359,1548.026245,1542.235352,9379800
2019-12-18,1548.323486,1565.163818,1547.332886,1561.052734,1555.213135,6803466
2019-12-19,1558.922974,1599.736084,1557.040771,1594.832642,1588.866699,9464354
2019-12-20,1599.835205,1602.361206,1581.112671,1584.084473,1578.158691,9816798
2019-12-23,1545.450684,1562.736816,1543.172241,1556.644531,1550.821411,11587233
2019-12-24,1554.168091,1557.288452,1528.015991,1531.928833,1526.198242,8329356
2019-12-26,1527.173950,1538.367798,1495.969727,1501.170410,1495.554810,13734705
2019-12-27,1512.661499,1531.681152,1507.015015,1527.867310,1522.151855,8158196
2019-12-30,1531.433594,1533.117554,1513.701660,1529.699951,1523.977661,7902607
2019-12-31,1527.520630,1529.204712,1493.889404,1499.833130,1494.222534,10246683
2020-01-01,1503.745972,1512.760498,1491.363403,1495.424927,1489.830811,6463060
2020-01-02,1497.802368,1526.480469,1497.802368,1520.883545,1515.194214,8173308
2020-01-03,1518.605103,1527.173950,1508.699097,1522.716187,1517.020020,9684434
2020-01-06,1505.727173,1513.552979,1483.933838,1487.400879,1481.836792,11315596
2020-01-07,1504.736572,1520.091064,1499.288208,1510.284058,1504.634399,7699489
2020-01-08,1500.774170,1520.041504,1495.821167,1498.941528,1493.334351,7406104
2020-01-09,1524.152588,1535.445557,1516.871582,1533.464233,1527.727905,6914533
2020-01-10,1537.327637,1543.320801,1525.192749,1533.117554,1527.382446,5758760
2020-01-13,1530.541992,1544.063843,1523.954468,1529.204712,1523.484253,8437316
2020-01-14,1525.539429,1535.445557,1507.559814,1515.038940,1509.371460,7299328
2020-01-15,1521.428345,1525.440308,1503.993652,1509.541016,1503.894165,7299939
2020-01-16,1514.642700,1528.857910,1513.652100,1523.459106,1517.760132,5929338
2020-01-17,1538.912598,1570.067383,1538.615479,1566.154419,1560.295776,13597387
2020-01-20,1593.891479,1593.891479,1512.067139,1517.961304,1512.282959,15019904
2020-01-21,1514.246460,1531.334473,1507.708374,1519.496704,1513.812622,8732832
2020-01-22,1529.501831,1532.226074,1516.723022,1518.951904,1513.269775,4763978
2020-01-23,1522.072266,1527.471069,1506.420654,1512.512939,1506.854980,5190829
2020-01-24,1512.661499,1521.923706,1504.290771,1507.262695,1501.624390,6751025
2020-01-27,1500.675049,1510.135376,1490.868042,1492.403564,1486.820801,6178444
2020-01-28,1494.434204,1495.821167,1449.856812,1457.930298,1452.476440,11321622
2020-01-29,1460.208740,1480.367554,1450.302612,1465.954224,1460.470459,11420535
2020-01-30,1465.112183,1465.805664,1426.478394,1430.193237,1424.843140,10338837
2020-01-31,1439.356323,1439.604004,1393.986450,1398.394653,1393.163574,16037262
2020-02-03,1357.036621,1386.804443,1350.250977,1372.490112,1367.355957,14173717
2020-02-04,1386.854004,1419.048828,1384.674683,1413.006104,1407.720337,11714666
2020-02-05,1421.426270,1439.158203,1416.869507,1434.898560,1429.530884,8524871
2020-02-06,1440.446045,1453.224854,1426.577515,1444.111328,1438.709229,7171051
2020-02-07,1437.375122,1438.712402,1414.888306,1420.187988,1414.875366,5634549
2020-02-10,1414.591064,1431.926758,1397.205933,1422.119751,1416.799927,6988250
2020-02-11,1433.808960,1452.432373,1431.480957,1439.108643,1433.725220,6460912
2020-02-12,1442.476807,1461.001221,1441.337524,1456.493896,1451.045410,6245738
2020-02-13,1463.873901,1463.873901,1448.866211,1460.307739,1454.845093,6260549
2020-02-14,1463.378662,1487.351440,1439.455444,1473.631470,1468.118896,9796645
2020-02-17,1475.018311,1492.007202,1460.456299,1464.369263,1458.891357,6068321
2020-02-18,1462.041260,1462.041260,1443.714966,1453.621094,1448.183350,5135183
2020-02-19,1465.458862,1492.304443,1461.248779,1489.679321,1484.106689,6499952
2020-02-20,1482.943237,1493.839844,1469.867188,1471.996948,1466.490479,7795779
2020-02-24,1455.949097,1463.130981,1426.032593,1431.381958,1426.027466,9862350
2020-02-25,1437.771362,1437.771362,1396.760132,1403.099976,1397.851318,12804341
2020-02-26,1396.760132,1399.088013,1374.322754,1378.929077,1373.770752,13550903
2020-02-27,1374.966675,1380.712280,1356.145142,1373.233154,1368.096191,11562875
2020-02-28,1342.177490,1344.257813,1312.558228,1316.173950,1311.250366,18144221
2020-03-02,1342.375610,1356.145142,1288.882690,1303.791382,1298.914185,13614473
2020-03-03,1317.214111,1341.186890,1309.586426,1330.240601,1325.264404,12644541
2020-03-04,1339.304688,1341.087769,1295.618774,1327.120239,1322.155762,10201574
2020-03-05,1339.502808,1345.198853,1293.736694,1298.838257,1293.979614,14080540
2020-03-06,1258.074707,1276.054321,1229.446045,1259.065308,1254.355469,15568253
2020-03-09,1228.405884,1229.347046,1084.718018,1103.688110,1099.559448,40698294
2020-03-11,1097.595947,1167.384399,1097.595947,1142.718140,1138.443481,27495503
2020-03-12,1074.811890,1090.661621,1038.852661,1053.018433,1049.079346,25830369
2020-03-13,988.628784,1129.295410,933.550842,1094.921265,1090.825439,33826739
2020-03-16,1050.591431,1069.561646,995.563049,1006.162598,1002.398743,17759556
2020-03-17,1037.416382,1050.046631,993.779968,998.534912,994.799622,20973312
2020-03-18,1015.672424,1026.172852,951.976196,959.405762,955.816833,20643079
2020-03-19,911.460266,957.919861,883.822266,909.082825,905.682129,28337941
2020-03-20,930.678101,1025.182251,921.267334,1008.391479,1004.619324,29240849
2020-03-23,907.596863,941.079529,867.427673,875.748779,872.472778,18769636
2020-03-24,921.267334,960.891724,887.388428,934.541504,931.045593,21106643
2020-03-25,954.749939,1140.736938,954.205078,1072.087646,1068.077148,33749620
2020-03-26,1085.510498,1106.412354,1032.562378,1056.188354,1052.237427,21111073
2020-03-27,1084.718018,1096.902466,1036.376221,1055.593994,1051.645264,19225132
2020-03-30,1030.828735,1064.707642,1010.422180,1020.774109,1016.955627,13951078
2020-03-31,1063.865601,1119.191162,1038.159302,1103.291870,1099.164673,20441125
2020-04-01,1111.712036,1114.040039,1035.385620,1070.304565,1066.300781,19197220
2020-04-03,1123.797485,1123.797485,1046.381348,1067.332764,1063.340088,19091236
2020-04-07,1091.751343,1202.600586,1089.671021,1194.774780,1190.305420,25093419
2020-04-08,1168.919800,1217.459717,1149.107666,1180.955688,1176.537964,23019764
2020-04-09,1202.600586,1221.223999,1181.797729,1208.494629,1203.973877,15244658
2020-04-13,1192.644897,1203.591187,1168.919800,1177.983887,1173.577271,10925447
2020-04-15,1185.809692,1224.393921,1132.267212,1139.052856,1134.791870,16301024
2020-04-16,1139.052856,1176.299805,1134.248413,1157.082031,1152.753662,17285802
2020-04-17,1204.581787,1218.450317,1181.451050,1212.506592,1207.970825,15353792
2020-04-20,1214.487915,1245.196777,1190.713257,1232.120728,1227.511597,16628269
2020-04-21,1198.638062,1240.243774,1153.070068,1225.731323,1221.146118,28322996
2020-04-22,1307.605225,1371.895752,1287.792969,1350.795776,1345.742676,65848350
2020-04-23,1354.510620,1372.836914,1340.592529,1358.027222,1352.947144,30211857
2020-04-24,1337.472046,1480.912476,1334.549805,1403.694336,1398.443359,62296159
2020-04-27,1420.534790,1461.149780,1409.638062,1416.324707,1411.026489,26989849
2020-04-28,1436.384521,1441.783325,1379.077759,1414.739624,1409.447388,36206232
2020-04-29,1431.332397,1440.000244,1406.666260,1413.550903,1408.263062,17303785
2020-04-30,1440.297363,1480.912476,1424.546753,1452.234253,1446.801758,32926121
2020-05-04,1426.478394,1451.243652,1404.140137,1421.723511,1416.405151,24670336
2020-05-05,1440.049805,1465.112183,1433.610840,1446.934448,1441.521729,20723079
2020-05-06,1450.253052,1471.006348,1431.926758,1447.033569,1441.620483,18685710
2020-05-07,1441.337524,1499.436890,1431.431519,1492.799805,1487.215576,23087436
2020-05-08,1530.492432,1565.064697,1522.666626,1547.134766,1541.347290,38887255
2020-05-11,1565.163818,1599.835205,1557.536133,1561.993896,1556.150757,30959745
2020-05-12,1550.106567,1553.623169,1451.243652,1465.359863,1459.878296,46465281
2020-05-13,1527.000000,1527.000000,1454.000000,1496.449951,1490.852051,30657492
2020-05-14,1469.000000,1496.699951,1430.050049,1435.949951,1430.578369,22736607
2020-05-15,1444.000000,1466.699951,1415.099976,1459.400024,1453.940674,28683258
2020-05-18,1470.000000,1482.000000,1428.000000,1440.750000,1435.360474,28980385
2020-05-19,1457.000000,1461.699951,1403.250000,1408.900024,1403.629639,19528760
2020-05-20,1410.000000,1446.849976,1393.000000,1433.699951,1428.336792,25530626
2020-05-21,1435.000000,1461.449951,1425.000000,1441.250000,1435.858643,18076017
2020-05-22,1451.800049,1458.000000,1426.500000,1431.550049,1426.194946,17458065
2020-05-26,1448.150024,1449.699951,1416.300049,1424.050049,1418.723022,15329472
2020-05-27,1431.000000,1454.000000,1412.000000,1445.550049,1440.142578,16460756
2020-05-28,1455.000000,1479.750000,1449.000000,1472.250000,1466.742676,18518271
2020-05-29,1468.000000,1472.000000,1452.650024,1464.400024,1458.921997,18470390
2020-06-01,1480.000000,1538.349976,1475.949951,1520.349976,1514.662720,18434012
2020-06-02,1526.000000,1540.000000,1520.800049,1535.699951,1529.955200,10224049
2020-06-03,1545.000000,1560.000000,1533.349976,1541.650024,1535.883057,11713461
2020-06-04,1544.000000,1589.500000,1541.000000,1579.800049,1573.890381,15784379
2020-06-05,1595.000000,1618.000000,1573.699951,1581.699951,1575.783203,15264885
2020-06-08,1618.400024,1618.400024,1565.000000,1569.500000,1563.628784,14497996
2020-06-09,1560.300049,1583.000000,1533.000000,1537.150024,1531.399902,11933076
2020-06-10,1543.099976,1579.550049,1540.050049,1572.150024,1566.268921,10214213
2020-06-11,1566.000000,1567.949951,1531.000000,1537.699951,1531.947754,9408046
2020-06-12,1500.000000,1593.000000,1497.000000,1588.800049,1582.856689,17790311
2020-06-15,1565.000000,1626.949951,1561.099976,1614.550049,1608.510376,24509058
2020-06-16,1643.000000,1648.550049,1585.300049,1617.699951,1611.648438,23622794
2020-06-17,1608.250000,1635.449951,1602.099976,1615.349976,1609.307251,19282411
2020-06-18,1607.000000,1665.000000,1605.599976,1655.900024,1649.705688,18677617
2020-06-19,1670.000000,1788.800049,1662.000000,1759.400024,1752.818481,48828609
