Date,Open,High,Low,Close,Adj Close,Volume
2019-02-21,317.600006,318.000000,306.299988,312.549988,265.463409,3996262
2019-02-22,311.450012,321.799988,309.000000,313.600006,266.355255,3970353
2019-02-25,313.600006,313.799988,302.450012,303.950012,258.159058,3480643
2019-02-26,304.000000,310.500000,300.149994,308.000000,261.598969,5880043
2019-02-27,308.950012,309.000000,294.799988,296.750000,252.043732,4142722
2019-02-28,298.000000,298.850006,291.500000,293.649994,249.410767,3914334
2019-03-01,297.649994,297.649994,292.000000,293.250000,249.071060,2121450
2019-03-05,295.000000,297.000000,291.600006,296.149994,251.534134,2215719
2019-03-06,296.950012,306.500000,295.350006,302.549988,256.969910,4205863
2019-03-07,305.899994,309.500000,304.450012,305.649994,259.602966,2653768
2019-03-08,304.799988,310.000000,304.049988,305.500000,259.475586,2175387
2019-03-11,306.600006,322.000000,305.950012,319.700012,271.536316,4166219
2019-03-12,319.500000,322.700012,309.000000,316.350006,268.690948,5298735
2019-03-13,320.399994,321.000000,311.049988,313.149994,265.973083,2238504
2019-03-14,314.000000,318.000000,312.000000,314.350006,266.992249,1873621
2019-03-15,316.000000,320.000000,311.250000,313.200012,266.015533,2880482
2019-03-18,317.000000,321.600006,310.850006,318.100006,270.177307,2868948
2019-03-19,320.000000,331.799988,314.149994,327.600006,278.246124,10223121
2019-03-20,328.299988,333.450012,322.250000,325.049988,276.080292,3756179
2019-03-22,325.100006,329.250000,313.899994,316.100006,268.478638,3378667
2019-03-25,314.549988,314.549988,304.750000,306.600006,260.409821,2436411
2019-03-26,305.200012,314.000000,305.200012,312.850006,265.718231,2393663
2019-03-27,316.899994,318.500000,311.100006,316.200012,268.563568,2831679
2019-03-28,317.450012,319.649994,313.450012,317.100006,269.328003,1752675
2019-04-01,314.950012,317.600006,311.500000,314.250000,266.907318,1556091
2019-04-02,314.450012,318.100006,312.149994,315.000000,267.544342,1660087
2019-04-03,314.500000,320.000000,314.149994,317.250000,269.455383,1971729
2019-04-04,318.500000,319.750000,314.700012,316.649994,268.945770,1339901
2019-04-05,316.649994,320.000000,314.399994,316.799988,269.073151,1034427
2019-04-08,317.950012,318.700012,313.700012,316.100006,268.478638,1035460
2019-04-09,316.100006,318.500000,312.500000,315.200012,267.714203,777799
2019-04-10,315.100006,318.200012,313.649994,315.299988,267.799133,1404102
2019-04-11,315.350006,317.000000,311.049988,313.350006,266.142944,1316742
2019-04-12,314.000000,317.350006,313.000000,314.649994,267.247101,777930
2019-04-15,314.500000,316.500000,307.299988,308.450012,261.981110,1493320
2019-04-16,310.950012,316.899994,309.399994,312.950012,265.803162,2057364
2019-04-18,312.950012,314.450012,303.250000,307.200012,260.919434,2227796
2019-04-22,306.799988,310.850006,295.549988,299.600006,254.464417,1606392
2019-04-23,301.000000,303.649994,292.549988,294.000000,249.708069,1532866
2019-04-24,297.000000,303.500000,291.000000,301.500000,256.078156,2572361
2019-04-25,287.350006,298.000000,265.649994,270.700012,229.918289,24061163
2019-04-26,273.000000,278.000000,271.350006,272.899994,231.786835,8713787
2019-04-30,273.700012,278.899994,256.500000,262.549988,222.996063,9291803
2019-05-02,262.549988,272.399994,262.549988,270.850006,230.045670,5510874
2019-05-03,272.549988,278.549988,272.100006,274.000000,232.721100,4234052
2019-05-06,273.000000,273.500000,268.299988,271.850006,230.895020,2351319
2019-05-07,266.899994,270.799988,265.750000,268.000000,227.625046,2972102
2019-05-08,268.000000,270.299988,263.649994,266.700012,232.947632,2225529
2019-05-09,266.950012,269.700012,261.500000,267.100006,233.296982,3520232
2019-05-10,266.299988,267.000000,260.750000,262.250000,229.060791,2270319
2019-05-13,261.450012,269.149994,259.600006,265.450012,231.855820,3369566
2019-05-14,265.000000,274.000000,262.350006,270.049988,235.873627,2305293
2019-05-15,272.649994,273.000000,262.149994,263.850006,230.458298,1834553
2019-05-16,267.899994,270.049988,262.350006,268.149994,234.214081,1350907
2019-05-17,269.000000,270.899994,265.500000,268.700012,234.694504,1254452
2019-05-20,270.000000,275.500000,267.799988,269.549988,235.436920,1197002
2019-05-21,270.100006,281.450012,270.100006,276.100006,241.157990,4677322
2019-05-22,275.850006,280.899994,268.950012,269.350006,235.262238,3235336
2019-05-23,273.000000,277.000000,271.000000,273.850006,239.192749,1602734
2019-05-24,273.100006,280.350006,269.799988,277.549988,242.424454,2466673
2019-05-27,280.350006,282.850006,276.450012,279.549988,244.171356,1662490
2019-05-28,280.000000,280.950012,267.000000,269.000000,234.956543,5400573
2019-05-29,269.899994,278.299988,267.200012,275.700012,240.808609,4588858
2019-05-30,276.399994,276.700012,271.100006,271.899994,237.489532,1372537
2019-05-31,274.000000,275.350006,267.350006,269.000000,234.956543,2066116
2019-06-03,273.000000,276.000000,267.399994,268.750000,234.738174,2587599
2019-06-04,268.850006,275.000000,268.549988,274.000000,239.323746,2551900
2019-06-06,274.250000,275.899994,268.799988,273.500000,238.887039,2900691
2019-06-07,274.500000,282.899994,271.799988,279.649994,244.258682,3356328
2019-06-10,281.549988,288.500000,280.000000,281.950012,246.267654,3384305
2019-06-11,283.600006,288.500000,279.100006,283.149994,247.315765,2412856
2019-06-12,282.000000,282.399994,272.049988,273.250000,238.668686,2151888
2019-06-13,274.049988,274.549988,269.149994,271.350006,237.009125,1588110
2019-06-14,270.649994,276.000000,270.100006,275.049988,240.240860,1801435
2019-06-17,274.500000,280.000000,270.799988,272.149994,237.707886,2898233
2019-06-18,272.500000,273.149994,265.149994,270.100006,235.917328,1356266
2019-06-19,269.399994,273.000000,267.000000,272.100006,237.664200,1549176
2019-06-20,269.149994,280.250000,269.149994,279.049988,243.734634,1333171
2019-06-21,276.399994,278.049988,271.399994,275.350006,240.502914,2133362
2019-06-24,275.000000,275.950012,271.500000,272.799988,238.275604,581858
2019-06-25,272.000000,272.549988,266.000000,269.799988,235.655273,2009198
2019-06-26,269.000000,272.000000,267.500000,271.200012,236.878113,1494735
2019-06-27,272.500000,278.450012,271.549988,274.799988,240.022491,4700008
2019-06-28,274.899994,274.899994,265.899994,267.049988,233.253311,3262265
2019-07-01,269.000000,269.000000,263.549988,265.649994,232.030487,1697283
2019-07-02,267.000000,267.649994,264.149994,265.899994,232.248825,1048924
2019-07-03,266.100006,266.750000,261.399994,265.649994,232.030487,1521436
2019-07-04,266.250000,266.500000,261.750000,263.100006,229.803207,1645218
2019-07-05,263.200012,268.850006,259.200012,261.000000,227.968979,2412436
2019-07-08,262.000000,265.000000,261.200012,262.500000,229.279144,2642383
2019-07-09,261.250000,261.500000,256.049988,260.700012,227.706955,1181573
2019-07-10,260.100006,260.950012,258.149994,259.950012,227.051849,1725974
2019-07-11,255.050003,265.799988,255.000000,264.899994,231.375397,2562327
2019-07-12,264.000000,268.450012,262.000000,262.950012,229.672211,1566615
2019-07-15,262.700012,263.600006,261.250000,262.250000,229.060791,2159610
2019-07-16,261.600006,264.700012,261.299988,263.700012,230.327301,837648
2019-07-17,263.000000,265.899994,262.000000,264.000000,230.589310,894401
2019-07-18,264.000000,264.750000,261.500000,263.149994,229.846863,1411051
2019-07-19,264.000000,266.850006,257.200012,259.500000,226.658813,1446163
2019-07-22,259.600006,268.299988,258.549988,264.049988,230.632965,2207103
2019-07-23,262.000000,265.600006,258.049988,261.799988,228.667709,1800133
2019-07-24,261.299988,266.700012,260.600006,264.149994,230.720322,2286092
2019-07-25,269.600006,279.850006,259.299988,261.899994,228.755066,8454229
2019-07-26,263.950012,271.799988,263.100006,270.200012,236.004684,1960464
2019-07-29,269.500000,270.049988,255.050003,256.500000,224.038483,2740198
2019-07-30,257.000000,259.500000,245.100006,249.550003,217.968033,2919377
2019-07-31,249.000000,250.000000,238.699997,245.750000,214.648956,2619952
2019-08-01,245.750000,253.949997,244.000000,250.949997,219.190857,5097970
2019-08-02,249.000000,254.300003,245.300003,251.399994,219.583893,2137582
2019-08-05,249.000000,250.850006,242.149994,245.350006,214.299576,3104706
2019-08-06,244.000000,248.500000,243.000000,246.100006,214.954666,2094531
2019-08-07,246.800003,249.850006,241.000000,245.550003,214.474258,3169188
2019-08-08,246.500000,253.550003,246.050003,250.250000,218.579453,2356514
2019-08-09,250.250000,255.000000,248.199997,252.050003,220.151657,1850151
2019-08-13,250.000000,253.449997,243.800003,246.649994,215.435028,3187220
2019-08-14,246.699997,252.000000,246.199997,248.850006,217.356613,1684846
2019-08-16,249.000000,251.000000,243.500000,249.199997,217.662323,2114865
2019-08-19,251.550003,259.500000,250.050003,255.300003,222.990356,3545851
2019-08-20,253.050003,258.500000,252.399994,255.550003,223.208725,1988944
2019-08-21,254.050003,255.750000,246.699997,248.250000,216.832535,1594454
2019-08-22,246.100006,248.750000,244.250000,246.550003,218.561203,1636043
2019-08-23,246.550003,248.399994,241.149994,246.949997,218.915771,2095868
2019-08-26,247.699997,250.100006,242.149994,245.449997,217.586060,922855
2019-08-27,245.699997,247.949997,242.850006,245.050003,217.231476,2151969
2019-08-28,245.949997,250.500000,244.399994,248.800003,220.555771,1090082
2019-08-29,246.350006,264.350006,245.350006,258.450012,229.110291,2754757
2019-08-30,257.850006,257.850006,247.350006,250.449997,222.018448,2422188
2019-09-03,248.800003,256.350006,246.699997,248.250000,220.068207,2517752
2019-09-04,249.449997,252.449997,246.250000,248.050003,219.890900,1825938
2019-09-05,248.100006,249.699997,247.100006,248.199997,220.023880,1817635
2019-09-06,249.500000,251.850006,245.000000,250.350006,221.929825,1416878
2019-09-09,251.500000,253.899994,247.600006,252.949997,224.234650,847672
2019-09-11,252.699997,254.800003,249.850006,253.199997,224.456268,1822217
2019-09-12,252.800003,252.800003,248.699997,250.750000,222.284393,3142907
2019-09-13,250.750000,255.449997,249.300003,254.399994,225.520035,1268239
2019-09-16,252.050003,254.600006,248.750000,251.949997,223.348190,1991658
2019-09-17,251.949997,251.949997,247.000000,250.199997,221.796829,5647217
2019-09-18,251.300003,255.750000,249.250000,253.500000,224.722198,2615368
2019-09-19,253.100006,253.699997,247.050003,249.399994,221.087646,4111416
2019-09-20,250.449997,263.250000,249.100006,259.149994,229.730820,6225273
2019-09-23,260.799988,273.000000,259.500000,263.799988,233.852936,4244471
2019-09-24,262.000000,268.750000,254.649994,257.649994,228.401093,2774080
2019-09-25,256.750000,259.350006,251.550003,257.350006,228.135162,4004448
2019-09-26,258.000000,261.450012,256.299988,258.549988,229.198914,3657682
2019-09-27,258.000000,259.200012,252.300003,256.600006,227.470306,2152148
2019-09-30,255.949997,259.700012,250.449997,257.299988,228.090820,2066415
2019-10-01,257.799988,258.950012,244.750000,249.000000,220.733078,2430598
2019-10-03,249.899994,250.550003,245.699997,248.250000,220.068207,1812820
2019-10-04,248.250000,249.000000,245.050003,245.699997,217.807678,1485553
2019-10-07,246.000000,247.949997,244.649994,246.050003,218.117950,951115
2019-10-09,246.850006,261.000000,244.500000,255.850006,226.805450,2574081
2019-10-10,257.399994,265.600006,251.550003,256.899994,227.736237,3932579
2019-10-11,256.649994,259.600006,252.350006,258.149994,228.844330,1556248
2019-10-14,259.000000,261.450012,255.600006,259.450012,229.996780,2030766
2019-10-15,258.500000,260.399994,255.250000,256.950012,227.780563,1842773
2019-10-16,256.399994,258.250000,251.850006,257.100006,227.913528,2770291
2019-10-17,255.000000,257.950012,253.550003,256.950012,227.780563,2696714
2019-10-18,256.799988,263.000000,254.000000,261.600006,231.902679,3004253
2019-10-22,266.000000,266.000000,256.250000,258.799988,229.420547,3366265
2019-10-23,256.799988,260.700012,252.399994,259.350006,229.908112,2203222
2019-10-24,255.000000,258.299988,234.399994,237.550003,210.582870,14258378
2019-10-25,238.000000,238.000000,212.949997,217.000000,192.365768,21536622
2019-10-27,null,null,null,null,null,null
2019-10-29,211.500000,214.399994,190.850006,193.149994,171.223267,25065956
2019-10-30,193.149994,199.850006,176.350006,183.199997,162.402802,35136167
2019-10-31,183.000000,193.000000,177.600006,189.699997,168.164917,25419009
2019-11-01,190.000000,204.300003,189.699997,202.449997,179.467499,23457512
2019-11-04,207.449997,217.600006,207.449997,214.850006,190.459839,16966469
2019-11-05,217.800003,224.250000,212.399994,222.149994,196.931122,9851993
2019-11-06,222.000000,223.949997,216.199997,221.149994,196.044632,13269159
2019-11-07,223.000000,230.949997,222.500000,229.449997,203.402420,10721436
2019-11-08,229.000000,229.000000,216.000000,218.300003,193.518188,8452515
2019-11-11,218.300003,222.000000,213.500000,220.550003,195.512756,7179974
2019-11-13,221.899994,221.899994,216.050003,218.199997,193.429535,4721406
2019-11-14,205.000000,211.250000,198.750000,208.649994,184.963669,13453599
2019-11-15,203.949997,234.000000,203.050003,227.149994,201.363510,20249326
2019-11-18,226.000000,233.750000,221.949997,226.800003,201.053268,16131688
2019-11-19,227.949997,259.850006,227.699997,250.550003,222.107101,25783702
2019-11-20,257.100006,260.299988,237.500000,240.899994,213.552597,24039955
2019-11-21,243.949997,245.649994,231.300003,241.899994,214.439056,14777175
2019-11-22,242.000000,243.000000,227.399994,232.000000,205.662933,18160133
2019-11-25,233.300003,251.949997,232.600006,250.149994,221.752502,18326933
2019-11-26,244.000000,244.050003,231.000000,232.649994,206.239151,15371490
2019-11-27,235.000000,240.399994,223.250000,225.300003,199.723526,11954026
2019-11-28,227.000000,261.000000,227.000000,256.600006,227.470306,44381478
2019-11-29,250.000000,283.799988,238.000000,276.299988,244.933914,52305477
2019-12-02,284.299988,296.500000,260.450012,265.500000,235.359955,26310842
2019-12-03,269.649994,269.649994,237.100006,248.449997,220.245499,36918534
2019-12-04,250.000000,261.000000,242.500000,248.949997,220.688721,35960053
2019-12-05,252.699997,256.799988,244.100006,246.050003,218.117950,13085258
2019-12-06,247.600006,262.000000,247.550003,259.700012,230.218384,29550642
2019-12-09,258.000000,262.000000,252.500000,260.399994,230.838913,12122619
2019-12-10,259.000000,259.000000,252.149994,254.100006,225.254105,7836507
2019-12-11,256.000000,262.600006,252.300003,254.600006,225.697357,13423416
2019-12-12,256.100006,259.500000,248.600006,252.199997,223.569778,7644969
2019-12-13,253.750000,256.450012,246.050003,252.399994,223.747086,7635565
2019-12-16,256.500000,259.899994,246.149994,248.250000,220.068207,10418127
2019-12-17,249.000000,251.399994,244.649994,248.199997,220.023880,9029823
2019-12-18,251.000000,253.000000,246.399994,250.300003,221.885483,6687638
2019-12-19,249.000000,254.300003,247.500000,251.800003,225.694870,8182741
2019-12-20,251.850006,262.899994,251.149994,253.250000,226.994537,17280490
2019-12-23,252.800003,255.899994,249.000000,254.600006,228.204590,6088785
2019-12-24,255.000000,257.799988,252.500000,255.300003,228.832016,5122180
2019-12-26,255.000000,260.450012,251.649994,256.200012,229.638718,7148144
2019-12-27,254.899994,258.950012,252.699997,255.699997,229.190536,3880157
2019-12-30,255.449997,258.700012,254.000000,255.300003,228.832016,3041224
2019-12-31,255.500000,260.649994,251.250000,252.500000,226.322296,6661439
2020-01-01,254.000000,258.450012,252.899994,254.449997,228.070129,5109979
2020-01-02,257.000000,257.500000,252.699997,253.649994,227.353073,2877511
2020-01-03,254.199997,255.850006,243.699997,248.149994,222.423264,3954085
2020-01-06,247.100006,247.699997,242.000000,242.750000,217.583115,2717925
2020-01-07,242.500000,246.899994,237.149994,238.250000,213.549667,4818126
2020-01-08,238.050003,238.500000,233.199997,236.300003,211.801819,4677084
2020-01-09,240.000000,252.500000,239.850006,250.600006,224.619278,9394608
2020-01-10,251.000000,256.899994,248.699997,249.449997,223.588501,7865194
2020-01-13,251.449997,252.800003,243.600006,246.449997,220.899521,5355328
2020-01-14,246.500000,249.199997,245.649994,247.899994,222.199188,2707073
2020-01-15,248.199997,252.149994,245.500000,247.050003,221.437332,3494541
2020-01-16,247.050003,249.149994,240.949997,243.050003,217.852020,2911756
2020-01-17,218.750000,228.600006,210.250000,218.250000,195.623123,28282727
2020-01-20,219.000000,227.899994,218.250000,221.850006,198.849899,13282147
2020-01-21,224.399994,243.550003,224.399994,240.500000,215.566391,24634362
2020-01-22,244.850006,245.000000,235.500000,241.000000,216.014542,9193629
2020-01-23,239.199997,243.750000,235.449997,242.199997,217.090134,4466738
2020-01-24,240.000000,245.899994,238.500000,244.300003,218.972412,3975793
2020-01-27,243.000000,243.500000,239.000000,241.850006,216.776443,2599568
2020-01-28,242.000000,243.949997,232.649994,237.600006,212.967056,3982125
2020-01-29,240.899994,246.899994,238.350006,245.199997,219.779114,5089013
2020-01-30,245.199997,249.500000,241.199997,246.149994,220.630615,5037540
2020-01-31,247.000000,253.800003,243.699997,248.300003,222.557724,5811965
2020-02-03,243.300003,248.000000,222.449997,229.300003,205.527527,13622443
2020-02-04,234.500000,242.500000,231.000000,240.050003,215.163040,7292340
2020-02-05,242.000000,251.000000,240.000000,246.050003,220.541000,5424629
2020-02-06,246.000000,251.000000,240.600006,244.850006,219.465408,3801748
2020-02-07,245.000000,249.000000,242.399994,247.800003,222.109573,2361756
2020-02-10,245.550003,252.750000,238.300003,239.800003,214.938950,4269585
2020-02-11,243.000000,249.000000,241.199997,248.800003,223.005890,3205776
2020-02-12,248.000000,248.000000,242.199997,243.350006,218.120911,2183986
2020-02-13,247.500000,247.699997,242.050003,244.850006,219.465408,1929975
2020-02-14,246.000000,251.000000,227.699997,235.449997,211.039932,15878119
2020-02-17,234.850006,239.949997,232.000000,235.000000,210.636597,4423991
2020-02-18,235.399994,235.399994,200.699997,210.000000,188.228439,23923588
2020-02-19,215.000000,228.199997,212.250000,225.100006,201.762970,22582088
2020-02-20,225.500000,231.000000,224.600006,226.199997,202.748917,10358700
2020-02-24,242.000000,242.000000,207.500000,215.949997,193.561569,19291593
2020-02-25,219.500000,221.899994,207.750000,216.300003,193.875305,12279734
2020-02-26,216.300003,221.399994,211.000000,218.750000,196.071289,7463028
2020-02-27,218.750000,225.399994,215.199997,223.100006,199.970322,8207359
2020-02-28,217.000000,218.000000,211.149994,214.449997,192.217102,5003761
2020-03-02,216.000000,226.250000,210.199997,216.850006,194.368286,5593236
2020-03-03,220.000000,225.000000,213.050003,219.350006,196.609100,4885039
2020-03-04,219.350006,223.000000,215.800003,221.050003,198.132843,4051461
2020-03-05,222.699997,223.750000,211.600006,214.699997,192.441193,6312226
2020-03-06,209.699997,209.699997,201.000000,203.699997,182.581589,3489700
2020-03-09,196.000000,215.000000,195.300003,211.000000,189.124771,6976193
2020-03-11,209.000000,226.699997,207.000000,224.750000,201.449249,9057664
2020-03-12,207.000000,224.500000,207.000000,221.300003,198.356934,8429211
2020-03-13,221.000000,241.699997,208.050003,227.250000,203.690063,10869349
2020-03-16,219.800003,220.899994,203.000000,209.399994,187.690643,6990093
2020-03-17,209.899994,214.500000,190.699997,194.399994,174.245743,7162946
2020-03-18,194.399994,202.550003,148.000000,149.899994,134.359238,16816484
2020-03-19,149.899994,149.899994,120.050003,124.050003,111.189240,22843626
2020-03-20,124.199997,155.899994,122.800003,148.149994,132.790680,16272699
2020-03-23,134.000000,148.000000,133.500000,143.399994,128.533127,6129390
2020-03-24,149.000000,150.800003,131.000000,141.949997,127.233459,8100910
2020-03-25,139.300003,151.899994,136.300003,147.500000,132.208069,4970724
2020-03-26,150.449997,169.000000,147.000000,156.500000,140.275009,7345437
2020-03-27,165.000000,165.000000,153.500000,156.800003,140.543900,7324742
2020-03-30,157.100006,157.750000,148.399994,155.100006,139.020157,5274296
2020-03-31,155.899994,163.300003,154.699997,160.000000,143.412140,3313693
2020-04-01,160.000000,160.500000,150.500000,155.100006,139.020157,3210492
2020-04-03,158.000000,161.600006,154.199997,156.399994,140.185364,8125477
2020-04-07,164.199997,164.500000,157.100006,159.649994,143.098434,7789053
2020-04-08,161.100006,170.399994,158.050003,166.399994,149.148621,8193132
2020-04-09,171.000000,175.250000,169.000000,173.899994,155.871078,3777265
2020-04-13,173.199997,179.350006,171.449997,177.500000,159.097855,3315053
2020-04-15,180.050003,181.000000,172.100006,173.800003,155.781448,4525876
2020-04-16,171.000000,175.699997,165.449997,171.500000,153.719894,6471643
2020-04-17,175.000000,175.899994,166.899994,168.300003,150.851654,4417192
2020-04-20,168.899994,170.000000,158.399994,159.300003,142.784729,6007059
2020-04-21,159.300003,165.000000,156.000000,163.050003,146.145935,7392996
2020-04-22,164.000000,168.399994,164.000000,167.550003,150.179413,5550713
2020-04-23,169.000000,174.550003,166.000000,166.100006,148.879745,5745051
2020-04-24,169.000000,172.899994,149.500000,152.000000,136.241547,19437294
2020-04-27,154.000000,160.500000,154.000000,157.399994,141.081696,7029004
2020-04-28,160.000000,160.850006,155.000000,159.399994,142.874344,4152094
2020-04-29,160.050003,163.949997,157.050003,163.000000,146.101120,3332504
2020-04-30,163.000000,175.800003,162.149994,174.399994,156.319244,5671153
2020-05-04,164.000000,171.750000,162.899994,168.500000,151.030914,3535528
2020-05-05,168.000000,183.800003,164.750000,170.600006,156.726730,20706226
2020-05-06,171.000000,174.000000,159.500000,160.899994,147.815536,10677481
2020-05-07,159.000000,174.399994,156.600006,172.800003,158.747818,18270747
2020-05-08,173.000000,176.500000,167.399994,174.250000,160.079910,13660992
2020-05-11,174.250000,187.699997,173.000000,183.600006,168.669571,7607663
2020-05-12,185.000000,192.600006,178.449997,189.600006,174.181656,13981319
2020-05-13,195.350006,199.000000,191.550003,196.149994,180.198990,8788086
2020-05-14,190.000000,213.600006,189.699997,209.649994,192.601166,24091408
2020-05-15,205.949997,207.449997,200.699997,202.500000,186.032608,11910529
2020-05-18,205.000000,210.000000,201.100006,207.100006,190.258530,15523354
2020-05-19,212.000000,220.800003,206.000000,218.750000,200.961151,15351128
2020-05-20,213.100006,217.449997,196.000000,200.850006,184.516785,22326973
2020-05-21,204.000000,209.649994,204.000000,205.850006,189.110184,13460819
2020-05-22,202.000000,212.550003,200.050003,207.500000,190.625992,10697684
2020-05-26,207.899994,214.000000,203.250000,208.149994,191.223129,9468298
2020-05-27,208.500000,218.500000,208.050003,216.699997,199.077866,6741735
2020-05-28,214.100006,225.300003,213.899994,223.850006,205.646423,6682224
2020-05-29,225.449997,242.500000,224.300003,229.949997,211.250351,24854708
2020-06-01,231.000000,237.500000,222.050003,224.250000,206.013885,13153070
2020-06-02,228.850006,229.949997,222.149994,223.250000,205.095215,8444140
2020-06-03,228.000000,228.000000,216.100006,219.000000,201.190826,11729848
2020-06-04,218.100006,224.000000,213.899994,218.899994,201.098938,6951640
2020-06-05,226.850006,239.699997,223.000000,236.250000,217.038055,18569716
2020-06-08,238.149994,241.000000,228.550003,230.199997,211.480026,10230314
2020-06-09,231.050003,240.500000,225.449997,233.000000,214.052338,10201878
2020-06-10,233.000000,240.750000,229.550003,232.699997,213.776733,10678222
2020-06-11,231.899994,237.449997,207.100006,210.800003,193.657654,21458130
2020-06-12,206.750000,227.000000,200.000000,225.000000,206.702896,26283922
2020-06-15,226.000000,228.800003,217.600006,222.899994,204.773666,8173096
2020-06-16,228.300003,228.949997,214.600006,216.000000,198.434784,8074024
2020-06-17,216.800003,216.800003,205.050003,206.250000,189.477661,14019765
2020-06-18,208.949997,214.000000,205.500000,209.300003,192.279633,14171597
2020-06-19,212.300003,220.000000,209.050003,218.850006,201.053024,13088305
2020-06-22,221.000000,227.899994,218.350006,222.850006,204.727737,8368814
2020-06-23,227.699997,233.399994,224.199997,232.350006,213.455200,10533667
2020-06-24,233.000000,237.500000,227.399994,233.050003,214.098282,10264665
2020-06-25,222.000000,232.399994,218.000000,228.449997,209.872345,15311997
2020-06-26,223.600006,231.500000,218.199997,220.600006,202.660721,10084789
2020-06-29,222.000000,225.000000,211.000000,219.250000,201.420486,12753372
2020-06-30,224.600006,224.600006,218.649994,221.500000,203.487518,7163462
2020-07-01,223.000000,223.000000,216.500000,218.649994,200.869278,5347618
2020-07-02,219.500000,222.949997,218.250000,222.350006,204.268402,3395755
2020-07-03,222.350006,228.500000,221.149994,226.699997,208.264648,5943098
2020-07-06,226.750000,228.600006,223.649994,226.399994,207.989044,3957890
2020-07-07,224.800003,225.000000,218.550003,222.899994,204.773666,7083874
2020-07-08,221.500000,224.600006,218.500000,219.350006,201.512375,4202265
2020-07-09,219.350006,219.800003,212.600006,214.550003,197.102692,7166015
2020-07-10,215.350006,215.949997,206.149994,209.050003,192.049957,10692196
2020-07-13,209.100006,212.750000,208.050003,211.699997,194.484451,5091903
2020-07-14,210.250000,215.399994,207.550003,208.800003,191.820282,13666204
2020-07-15,211.000000,212.399994,202.750000,203.949997,187.364700,5783026
2020-07-16,204.800003,206.399994,188.800003,190.000000,174.549118,14365732
2020-07-17,192.000000,200.750000,191.000000,198.100006,181.990433,18601532
2020-07-20,202.000000,209.000000,193.449997,203.149994,186.629745,17124838
2020-07-21,205.000000,205.000000,197.600006,198.850006,182.679428,9051252
2020-07-22,199.500000,203.899994,198.250000,200.550003,184.241180,6969693
2020-07-23,201.949997,201.949997,198.500000,200.699997,184.378983,5413319
2020-07-24,200.000000,200.000000,192.300003,195.699997,179.785583,8329665
2020-07-27,197.149994,197.250000,191.000000,194.250000,178.453506,5531291
2020-07-28,195.000000,195.050003,187.750000,190.500000,175.008453,9381054
2020-07-29,191.699997,199.250000,189.800003,196.500000,180.520538,9332794
2020-07-30,198.000000,199.899994,191.500000,192.500000,176.845825,6054711
2020-07-31,194.800003,196.300003,188.550003,192.100006,176.478348,4723253
2020-08-03,192.100006,194.750000,188.000000,189.199997,173.814163,4801462
2020-08-04,191.000000,193.149994,189.750000,191.350006,175.789337,3520946
2020-08-05,192.699997,193.500000,189.350006,191.050003,177.649048,4015723
2020-08-06,192.000000,196.750000,190.550003,191.550003,178.113983,5503074
2020-08-07,192.000000,193.800003,188.000000,192.600006,179.090332,7974912
2020-08-10,194.000000,198.149994,191.899994,197.000000,183.181686,6383195
2020-08-11,198.399994,199.000000,192.250000,194.300003,180.671082,4707520
2020-08-12,192.500000,196.399994,192.000000,194.649994,180.996521,4053981
2020-08-13,195.050003,202.000000,193.600006,201.399994,187.273056,6355343
2020-08-14,202.899994,205.500000,197.750000,199.250000,185.273865,7999776
2020-08-17,199.000000,202.000000,196.800003,199.850006,185.831787,2504394
2020-08-18,201.300003,203.899994,198.000000,200.550003,186.482681,3513501
2020-08-19,201.000000,203.850006,200.500000,201.300003,187.180069,2536386
2020-08-20,200.000000,201.300003,196.850006,199.250000,185.273865,4687059
2020-08-21,200.350006,201.350006,197.500000,199.500000,185.506332,4679439
2020-08-24,200.000000,201.300003,193.199997,199.500000,185.506332,6643567
2020-08-25,199.500000,201.000000,196.100006,198.250000,184.344009,4470746
2020-08-26,199.000000,203.199997,196.800003,200.500000,186.436188,4470448
2020-08-27,202.000000,202.600006,198.250000,199.899994,185.878265,3085062
2020-08-28,200.000000,213.750000,199.500000,201.500000,187.366043,23666590
2020-08-31,206.000000,211.600006,194.250000,198.550003,184.622971,21933489
2020-09-01,205.699997,208.800003,178.699997,188.800003,175.556870,33234915
2020-09-02,192.550003,198.449997,191.800003,196.050003,182.298325,15353232
2020-09-03,197.850006,221.399994,197.149994,218.500000,203.173599,49548959
2020-09-04,214.000000,230.800003,207.500000,214.850006,199.779633,69139009
2020-09-07,217.000000,235.449997,216.750000,231.000000,214.796799,54729375
2020-09-08,228.449997,228.449997,211.199997,213.000000,198.059387,29212280
2020-09-09,211.449997,213.399994,205.750000,210.449997,195.688263,18035584
2020-09-10,213.850006,214.000000,197.899994,199.949997,185.924759,18249112
2020-09-11,202.000000,208.699997,200.800003,201.850006,187.691498,24662340
2020-09-14,204.949997,206.100006,199.350006,202.600006,188.388885,11630006
2020-09-15,204.750000,204.750000,200.350006,202.500000,188.295898,6305125
2020-09-16,202.699997,204.449997,199.000000,200.149994,186.110733,6081332
2020-09-17,200.199997,201.000000,195.550003,196.399994,182.623779,6631488
2020-09-18,198.000000,200.750000,195.300003,199.350006,185.366852,7756013
2020-09-21,199.199997,199.199997,186.699997,188.750000,175.510376,7804251
