Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,216.500000,219.800003,215.750000,218.550003,218.550003,3644838
2019-02-21,225.000000,225.000000,220.350006,221.500000,221.500000,4449981
2019-02-22,221.500000,223.750000,218.600006,222.000000,222.000000,3404670
2019-02-25,223.800003,223.800003,221.399994,222.800003,222.800003,2318426
2019-02-26,219.000000,220.550003,213.350006,217.949997,217.949997,4611195
2019-02-27,219.000000,232.550003,219.000000,231.199997,231.199997,13081688
2019-02-28,230.100006,233.899994,229.100006,231.449997,231.449997,5534257
2019-03-01,232.699997,244.350006,232.500000,242.399994,242.399994,6844534
2019-03-05,243.899994,255.000000,242.199997,253.350006,253.350006,6408506
2019-03-06,254.949997,257.500000,251.000000,252.800003,252.800003,4941825
2019-03-07,252.899994,258.950012,249.000000,257.350006,257.350006,5448863
2019-03-08,255.250000,258.299988,252.850006,254.000000,254.000000,3646618
2019-03-11,255.899994,262.950012,255.649994,259.350006,259.350006,4714054
2019-03-12,262.899994,263.600006,255.100006,256.399994,256.399994,4220471
2019-03-13,256.200012,263.899994,253.750000,263.000000,263.000000,7056071
2019-03-14,264.750000,266.000000,258.600006,262.000000,262.000000,5867399
2019-03-15,263.700012,269.850006,262.149994,264.600006,264.600006,5645857
2019-03-18,266.500000,273.500000,261.950012,272.200012,272.200012,5684014
2019-03-19,273.100006,281.700012,271.750000,276.350006,276.350006,8189169
2019-03-20,276.000000,278.250000,272.850006,276.200012,276.200012,5245810
2019-03-22,276.899994,278.399994,270.850006,271.750000,271.750000,4109233
2019-03-25,268.000000,272.299988,266.200012,270.200012,270.200012,3124126
2019-03-26,270.899994,283.299988,270.299988,281.200012,281.200012,6293464
2019-03-27,282.000000,287.500000,279.299988,286.000000,286.000000,6848426
2019-03-28,284.000000,300.000000,284.000000,296.450012,296.450012,10370230
2019-04-01,293.000000,302.100006,292.000000,293.700012,293.700012,5942161
2019-04-02,294.750000,298.399994,291.000000,295.850006,295.850006,6414493
2019-04-03,297.000000,300.500000,283.200012,285.149994,285.149994,6244802
2019-04-04,285.950012,289.950012,280.750000,281.799988,281.799988,7489602
2019-04-05,283.500000,284.799988,278.149994,279.950012,279.950012,4481043
2019-04-08,280.799988,284.399994,272.149994,273.700012,273.700012,5556229
2019-04-09,274.750000,288.500000,272.200012,286.899994,286.899994,8559328
2019-04-10,284.200012,286.850006,280.350006,281.549988,281.549988,5624832
2019-04-11,281.500000,283.500000,277.700012,280.600006,280.600006,4619971
2019-04-12,280.000000,285.799988,278.200012,284.850006,284.850006,4387565
2019-04-15,285.649994,287.500000,279.700012,280.750000,280.750000,4079349
2019-04-16,282.200012,283.899994,278.399994,280.049988,280.049988,3015129
2019-04-18,280.799988,281.250000,273.149994,277.250000,277.250000,3965678
2019-04-22,275.000000,275.200012,265.500000,267.500000,267.500000,4150115
2019-04-23,267.899994,274.200012,266.299988,270.450012,270.450012,4676076
2019-04-24,270.450012,274.399994,267.750000,273.500000,273.500000,3188492
2019-04-25,273.000000,275.100006,270.450012,271.549988,271.549988,2857540
2019-04-26,272.399994,274.100006,269.000000,273.399994,273.399994,3458004
2019-04-30,274.000000,274.649994,254.250000,260.450012,260.450012,6571947
2019-05-02,259.500000,266.549988,257.850006,262.200012,262.200012,4479054
2019-05-03,263.450012,269.700012,262.649994,267.049988,267.049988,4253632
2019-05-06,261.950012,267.950012,260.799988,265.549988,265.549988,3494990
2019-05-07,267.299988,268.750000,255.500000,257.500000,257.500000,3713460
2019-05-08,256.899994,262.399994,254.550003,256.750000,256.750000,5193078
2019-05-09,256.000000,259.649994,255.199997,256.950012,256.950012,3071064
2019-05-10,258.100006,268.700012,256.250000,265.500000,265.500000,9739857
2019-05-13,262.500000,266.649994,240.500000,243.399994,243.399994,13377981
2019-05-14,243.949997,251.000000,238.449997,248.550003,248.550003,6640298
2019-05-15,249.000000,250.550003,242.300003,243.550003,243.550003,4092719
2019-05-16,244.399994,244.850006,239.100006,242.750000,242.750000,4195487
2019-05-17,242.500000,247.399994,241.000000,245.550003,245.550003,3808476
2019-05-20,257.799988,268.950012,254.350006,265.750000,265.750000,7197628
2019-05-21,265.899994,269.899994,257.100006,260.000000,260.000000,5877855
2019-05-22,259.450012,262.950012,255.100006,257.350006,257.350006,5951889
2019-05-23,265.000000,279.399994,257.299988,259.100006,259.100006,10398142
2019-05-24,261.500000,277.799988,260.799988,276.049988,276.049988,8557474
2019-05-27,274.649994,285.549988,273.799988,280.950012,280.950012,7110550
2019-05-28,282.250000,284.399994,276.750000,280.750000,280.750000,5824480
2019-05-29,279.500000,279.899994,271.200012,272.450012,272.450012,3479565
2019-05-30,273.000000,275.000000,268.200012,272.100006,272.100006,5060934
2019-05-31,274.100006,276.350006,263.049988,267.799988,267.799988,5619425
2019-06-03,267.000000,273.299988,264.850006,272.149994,272.149994,3835041
2019-06-04,272.000000,280.350006,270.600006,274.700012,274.700012,7201934
2019-06-06,272.500000,274.250000,260.100006,261.750000,261.750000,5452376
2019-06-07,261.700012,265.899994,257.549988,262.950012,262.950012,4894753
2019-06-10,265.899994,268.350006,255.699997,258.299988,258.299988,4262310
2019-06-11,259.899994,269.399994,258.000000,268.149994,268.149994,5565120
2019-06-12,267.500000,269.950012,265.000000,268.500000,268.500000,3848976
2019-06-13,268.100006,269.000000,253.300003,262.250000,262.250000,7503011
2019-06-14,260.100006,266.950012,258.250000,263.299988,263.299988,5288046
2019-06-17,263.899994,265.500000,257.299988,258.549988,258.549988,4179099
2019-06-18,259.799988,266.399994,256.399994,260.100006,260.100006,5529794
2019-06-19,262.000000,265.350006,254.800003,257.549988,257.549988,5396110
2019-06-20,259.750000,269.500000,257.250000,268.350006,268.350006,4717504
2019-06-21,266.500000,272.500000,265.549988,270.700012,270.700012,4686546
2019-06-24,271.000000,273.950012,269.500000,273.100006,273.100006,3610147
2019-06-25,272.399994,276.399994,271.000000,274.549988,274.549988,3148894
2019-06-26,274.399994,280.000000,272.000000,278.500000,278.500000,3832155
2019-06-27,280.149994,281.500000,276.250000,278.500000,278.500000,4254667
2019-06-28,279.000000,291.799988,277.799988,284.399994,284.399994,12350445
2019-07-01,286.299988,287.649994,281.600006,285.350006,285.350006,7049496
2019-07-02,285.000000,287.350006,281.200012,283.149994,283.149994,3683924
2019-07-03,283.899994,289.600006,281.799988,287.750000,287.750000,4676043
2019-07-04,288.000000,293.450012,284.450012,287.149994,287.149994,7393529
2019-07-05,288.299988,296.549988,284.850006,291.149994,291.149994,10904071
2019-07-08,289.649994,291.000000,266.750000,269.950012,269.950012,12011568
2019-07-09,268.299988,276.899994,266.450012,275.250000,275.250000,7146079
2019-07-10,277.000000,279.350006,272.350006,275.299988,275.299988,5873864
2019-07-11,277.950012,281.750000,275.450012,280.399994,280.399994,3757055
2019-07-12,280.500000,287.049988,278.799988,284.399994,284.399994,5066014
2019-07-15,283.600006,283.899994,272.000000,273.899994,273.899994,6495311
2019-07-16,273.000000,277.149994,271.600006,276.649994,276.649994,3886989
2019-07-17,276.649994,280.799988,275.100006,280.200012,280.200012,3918525
2019-07-18,280.149994,280.649994,267.250000,268.500000,268.500000,5346987
2019-07-19,270.000000,271.700012,264.000000,265.350006,265.350006,4916132
2019-07-22,264.299988,269.000000,260.549988,264.350006,264.350006,4666931
2019-07-23,266.000000,266.500000,255.000000,256.200012,256.200012,4692439
2019-07-24,256.000000,257.600006,242.399994,248.100006,248.100006,11353058
2019-07-25,250.000000,250.000000,235.649994,239.250000,239.250000,12027668
2019-07-26,240.000000,246.399994,239.199997,240.350006,240.350006,6965463
2019-07-29,240.600006,243.899994,236.350006,239.800003,239.800003,5428528
2019-07-30,240.500000,242.250000,231.350006,232.250000,232.250000,6564458
2019-07-31,231.399994,237.600006,229.300003,236.399994,236.399994,4779203
2019-08-01,234.000000,237.199997,228.500000,231.699997,231.699997,4424336
2019-08-02,230.000000,234.949997,226.000000,232.699997,232.699997,5824170
2019-08-05,229.000000,230.600006,220.000000,228.949997,228.949997,5654914
2019-08-06,226.750000,234.800003,225.949997,232.199997,232.199997,4237955
2019-08-07,233.899994,236.199997,222.800003,225.250000,225.250000,7605823
2019-08-08,226.500000,229.399994,220.149994,227.850006,227.850006,7744820
2019-08-09,228.550003,232.699997,225.550003,228.550003,228.550003,4756249
2019-08-13,228.550003,231.899994,220.000000,221.199997,221.199997,4226823
2019-08-14,222.000000,228.000000,221.100006,225.300003,225.300003,4522157
2019-08-16,224.399994,239.000000,222.000000,236.000000,236.000000,7507178
2019-08-19,237.149994,237.399994,229.199997,231.100006,231.100006,5456580
2019-08-20,231.350006,232.000000,223.350006,225.250000,225.250000,5173553
2019-08-21,225.000000,226.850006,218.500000,219.800003,219.800003,5944689
2019-08-22,219.699997,221.649994,208.300003,209.800003,209.800003,6638311
2019-08-23,209.199997,219.250000,207.399994,216.699997,216.699997,7122918
2019-08-26,226.949997,226.949997,215.699997,223.800003,223.800003,8304048
2019-08-27,226.000000,233.050003,225.899994,229.550003,229.550003,7890477
2019-08-28,229.399994,231.649994,225.199997,226.899994,226.899994,4772624
2019-08-29,225.000000,226.699997,217.750000,220.600006,220.600006,4790806
2019-08-30,222.149994,224.649994,216.750000,220.600006,220.600006,7895383
2019-09-03,214.000000,214.000000,194.050003,197.000000,197.000000,21756194
2019-09-04,194.000000,198.899994,190.600006,192.649994,192.649994,16858726
2019-09-05,194.600006,195.000000,190.350006,191.550003,191.550003,11057486
2019-09-06,193.000000,195.899994,190.899994,191.699997,191.699997,8063242
2019-09-09,191.350006,198.649994,190.699997,197.949997,197.949997,9875391
2019-09-11,198.100006,206.000000,198.100006,204.500000,204.500000,8273809
2019-09-12,205.000000,207.300003,201.800003,203.500000,203.500000,7332279
2019-09-13,203.949997,204.250000,196.250000,203.399994,203.399994,8921381
2019-09-16,203.000000,206.399994,200.199997,203.199997,203.199997,6165228
2019-09-17,202.800003,204.199997,193.100006,194.050003,194.050003,7284359
2019-09-18,195.649994,199.899994,194.300003,195.949997,195.949997,7299908
2019-09-19,195.000000,195.550003,187.350006,189.850006,189.850006,8056753
2019-09-20,190.899994,205.300003,186.699997,201.600006,201.600006,14145805
2019-09-23,207.000000,212.199997,195.550003,209.750000,209.750000,15645984
2019-09-24,210.699997,210.699997,201.199997,203.250000,203.250000,8709233
2019-09-25,202.000000,202.000000,190.399994,191.750000,191.750000,8344926
2019-09-26,193.050003,198.199997,191.500000,192.699997,192.699997,9451833
2019-09-27,193.000000,194.649994,188.500000,189.600006,189.600006,8621344
2019-09-30,190.000000,190.699997,180.000000,182.399994,182.399994,8821514
2019-10-01,183.500000,185.750000,170.600006,178.100006,178.100006,10789148
2019-10-03,176.300003,183.750000,175.100006,181.399994,181.399994,8064670
2019-10-04,183.000000,185.699997,178.250000,180.000000,180.000000,9213073
2019-10-07,181.149994,182.649994,178.000000,179.399994,179.399994,5630108
2019-10-09,178.600006,185.699997,174.300003,184.250000,184.250000,9177259
2019-10-10,183.000000,183.699997,176.649994,178.100006,178.100006,6430752
2019-10-11,179.000000,181.750000,175.600006,179.050003,179.050003,8450904
2019-10-14,180.000000,183.699997,178.100006,179.199997,179.199997,6580725
2019-10-15,179.500000,181.850006,176.800003,180.600006,180.600006,6716299
2019-10-16,181.750000,182.800003,178.550003,180.100006,180.100006,5930463
2019-10-17,179.899994,187.250000,178.800003,186.500000,186.500000,7640363
2019-10-18,186.000000,190.000000,185.000000,188.850006,188.850006,6751345
2019-10-22,188.500000,195.199997,187.699997,189.699997,189.699997,6362785
2019-10-23,190.000000,193.750000,187.300003,191.550003,191.550003,5857194
2019-10-24,192.850006,192.850006,184.199997,187.600006,187.600006,7641031
2019-10-25,188.500000,193.899994,185.649994,192.699997,192.699997,7565309
2019-10-27,null,null,null,null,null,null
2019-10-29,192.000000,198.399994,191.500000,195.250000,195.250000,5772432
2019-10-30,196.000000,202.100006,194.149994,200.050003,200.050003,7626092
2019-10-31,201.100006,209.100006,200.500000,203.550003,203.550003,11153307
2019-11-01,203.699997,209.899994,202.600006,207.100006,207.100006,8367769
2019-11-04,208.000000,211.600006,206.649994,207.850006,207.850006,6348189
2019-11-05,208.000000,213.649994,205.250000,206.800003,206.800003,10318146
2019-11-06,206.800003,214.500000,202.250000,210.899994,210.899994,18828663
2019-11-07,213.949997,215.000000,208.350006,209.600006,209.600006,8214699
2019-11-08,208.500000,209.250000,200.399994,201.350006,201.350006,7691214
2019-11-11,200.850006,204.100006,199.000000,203.399994,203.399994,6452868
2019-11-13,203.399994,204.649994,196.050003,196.949997,196.949997,5466935
2019-11-14,197.899994,201.449997,193.699997,200.100006,200.100006,6630768
2019-11-15,203.500000,214.399994,202.550003,205.199997,205.199997,21438479
2019-11-18,206.800003,211.449997,205.300003,210.800003,210.800003,9063595
2019-11-19,210.899994,223.000000,209.399994,221.149994,221.149994,16903143
2019-11-20,224.000000,228.149994,220.199997,222.500000,222.500000,16373708
2019-11-21,225.000000,226.550003,220.850006,221.850006,221.850006,8721292
2019-11-22,221.800003,226.000000,220.300003,221.199997,221.199997,8416415
2019-11-25,220.800003,227.449997,220.800003,226.500000,226.500000,7954576
2019-11-26,227.000000,229.550003,218.000000,222.699997,222.699997,8944967
2019-11-27,223.000000,228.000000,222.699997,227.149994,227.149994,5962956
2019-11-28,228.550003,232.899994,227.399994,232.149994,232.149994,11256998
2019-11-29,231.750000,234.250000,226.149994,227.149994,227.149994,7775704
2019-12-02,226.300003,227.850006,222.750000,226.449997,226.449997,4813097
2019-12-03,226.800003,227.350006,216.199997,217.100006,217.100006,6583727
2019-12-04,217.500000,224.899994,216.250000,224.050003,224.050003,7211833
2019-12-05,224.000000,225.350006,216.699997,217.600006,217.600006,6768279
2019-12-06,218.649994,219.750000,206.100006,208.199997,208.199997,8243684
2019-12-09,208.000000,216.500000,206.350006,213.000000,213.000000,12158261
2019-12-10,213.100006,215.800003,209.600006,210.649994,210.649994,7647308
2019-12-11,211.100006,214.000000,208.399994,212.850006,212.850006,5239272
2019-12-12,214.000000,218.899994,213.199997,217.850006,217.850006,5919797
2019-12-13,219.000000,228.649994,219.000000,227.850006,227.850006,10184097
2019-12-16,230.500000,230.500000,225.649994,227.550003,227.550003,6646066
2019-12-17,228.000000,231.949997,227.000000,229.100006,229.100006,5940943
2019-12-18,229.000000,229.399994,221.050003,223.250000,223.250000,7291009
2019-12-19,222.899994,225.250000,221.699997,223.000000,223.000000,4755689
2019-12-20,224.000000,231.649994,223.949997,230.000000,230.000000,8954834
2019-12-23,229.199997,232.850006,224.300003,225.949997,225.949997,7841796
2019-12-24,226.800003,227.949997,224.800003,225.750000,225.750000,4828069
2019-12-26,225.699997,225.850006,219.550003,220.250000,220.250000,6670734
2019-12-27,222.000000,228.250000,222.000000,224.199997,224.199997,17184180
2019-12-30,224.699997,225.000000,220.000000,221.750000,221.750000,6056420
2019-12-31,221.649994,223.500000,220.699997,221.350006,221.350006,5156427
2020-01-01,222.100006,223.350006,219.800003,221.649994,221.649994,4215881
2020-01-02,222.399994,229.800003,220.949997,228.850006,228.850006,7033453
2020-01-03,227.800003,228.500000,220.649994,221.649994,221.649994,6646941
2020-01-06,220.550003,220.750000,205.600006,207.449997,207.449997,13650687
2020-01-07,213.399994,214.300003,204.699997,208.050003,208.050003,14222549
2020-01-08,202.500000,209.399994,200.449997,207.800003,207.800003,15141394
2020-01-09,213.600006,215.750000,210.750000,213.449997,213.449997,8668763
2020-01-10,214.100006,218.600006,212.199997,214.149994,214.149994,9320962
2020-01-13,215.000000,216.800003,213.600006,216.149994,216.149994,5888640
2020-01-14,216.199997,218.050003,214.100006,215.550003,215.550003,5884894
2020-01-15,213.050003,219.399994,209.050003,218.149994,218.149994,11669551
2020-01-16,218.699997,222.800003,215.500000,219.100006,219.100006,8313124
2020-01-17,216.100006,223.699997,215.800003,221.600006,221.600006,8369664
2020-01-20,222.250000,223.649994,216.649994,218.850006,218.850006,5635312
2020-01-21,217.300003,221.300003,216.000000,219.149994,219.149994,6067583
2020-01-22,220.350006,221.500000,216.600006,218.899994,218.899994,4521588
2020-01-23,219.050003,226.750000,217.100006,220.699997,220.699997,13910267
2020-01-24,221.899994,224.199997,217.500000,218.800003,218.800003,7294499
2020-01-27,215.899994,217.149994,208.949997,210.350006,210.350006,6494563
2020-01-28,211.000000,211.949997,202.649994,203.600006,203.600006,10799426
2020-01-29,205.850006,207.899994,203.550003,204.100006,204.100006,5800555
2020-01-30,203.500000,204.699997,200.149994,202.250000,202.250000,7099653
2020-01-31,204.000000,205.350006,200.399994,202.649994,202.649994,7014346
2020-02-03,192.000000,193.949997,186.000000,186.949997,186.949997,10159075
2020-02-04,190.000000,192.649994,184.800003,185.699997,185.699997,10704318
2020-02-05,186.000000,188.000000,182.899994,184.000000,184.000000,10154236
2020-02-06,185.149994,194.399994,184.100006,189.550003,189.550003,16772311
2020-02-07,189.949997,193.149994,186.899994,190.000000,190.000000,11219507
2020-02-10,189.949997,191.800003,185.949997,187.149994,187.149994,6623990
2020-02-11,188.899994,191.449997,186.649994,187.600006,187.600006,6490881
2020-02-12,188.949997,189.750000,182.850006,184.699997,184.699997,7932797
2020-02-13,185.500000,187.550003,182.600006,183.000000,183.000000,8338787
2020-02-14,183.300003,185.500000,179.550003,180.300003,180.300003,8605375
2020-02-17,180.800003,181.300003,174.199997,174.800003,174.800003,6859158
2020-02-18,175.000000,175.000000,167.550003,172.800003,172.800003,9137114
2020-02-19,174.399994,176.350006,171.500000,173.649994,173.649994,6706914
2020-02-20,173.399994,177.399994,171.149994,172.649994,172.649994,7289494
2020-02-24,171.000000,171.699997,164.449997,165.550003,165.550003,5910514
2020-02-25,166.550003,166.649994,162.350006,162.899994,162.899994,7344060
2020-02-26,161.500000,163.100006,159.100006,159.899994,159.899994,6950126
2020-02-27,159.399994,160.449997,154.250000,155.550003,155.550003,8498519
2020-02-28,150.000000,150.699997,140.149994,143.699997,143.699997,9479531
2020-03-02,146.300003,147.899994,136.199997,138.149994,138.149994,10112716
2020-03-03,139.750000,143.500000,137.800003,141.750000,141.750000,12866011
2020-03-04,142.000000,142.199997,135.199997,138.899994,138.899994,10602835
2020-03-05,139.750000,143.350006,133.949997,139.100006,139.100006,14180230
2020-03-06,130.000000,132.699997,127.400002,130.500000,130.500000,8274049
2020-03-09,125.000000,127.849998,120.000000,121.650002,121.650002,9425192
2020-03-11,121.650002,123.800003,115.300003,116.650002,116.650002,10041503
2020-03-12,108.000000,109.699997,97.050003,98.500000,98.500000,15178736
2020-03-13,89.199997,109.400002,82.000000,107.400002,107.400002,18445292
2020-03-16,99.699997,102.800003,97.500000,99.650002,99.650002,11978720
2020-03-17,100.599998,104.900002,98.000000,99.199997,99.199997,12132187
2020-03-18,101.500000,101.800003,92.500000,95.849998,95.849998,12246324
2020-03-19,90.650002,104.949997,89.699997,99.050003,99.050003,16989382
2020-03-20,99.800003,102.949997,95.449997,96.250000,96.250000,20401283
2020-03-23,91.500000,91.500000,75.000000,76.099998,76.099998,6549130
2020-03-24,79.250000,83.000000,73.650002,80.400002,80.400002,11484568
2020-03-25,77.500000,86.699997,77.000000,83.650002,83.650002,7825481
2020-03-26,84.000000,91.449997,82.900002,87.400002,87.400002,9925410
2020-03-27,90.449997,95.500000,87.699997,90.050003,90.050003,12354818
2020-03-30,89.000000,89.550003,84.699997,86.849998,86.849998,5774728
2020-03-31,90.000000,92.150002,86.800003,90.500000,90.500000,6564255
2020-04-01,91.500000,91.949997,88.250000,90.199997,90.199997,6274589
2020-04-03,88.000000,88.900002,83.500000,84.150002,84.150002,5510672
2020-04-07,87.150002,88.000000,83.199997,86.800003,86.800003,7387374
2020-04-08,85.199997,92.750000,84.300003,87.400002,87.400002,8434653
2020-04-09,88.400002,93.000000,86.599998,91.800003,91.800003,11219813
2020-04-13,90.949997,91.300003,86.650002,88.300003,88.300003,6855898
2020-04-15,88.949997,92.000000,85.849998,86.449997,86.449997,11008091
2020-04-16,87.000000,87.599998,84.800003,85.849998,85.849998,11292693
2020-04-17,89.000000,90.150002,83.500000,86.849998,86.849998,16636665
2020-04-20,88.000000,94.150002,86.099998,92.000000,92.000000,23383542
2020-04-21,89.800003,89.800003,83.900002,84.199997,84.199997,13215360
2020-04-22,84.150002,84.500000,79.550003,82.900002,82.900002,20489100
2020-04-23,83.900002,85.699997,82.750000,83.650002,83.650002,8950970
2020-04-24,82.550003,84.699997,81.050003,81.349998,81.349998,7662076
2020-04-27,82.500000,83.449997,80.500000,81.449997,81.449997,6953751
2020-04-28,82.699997,86.000000,81.150002,83.949997,83.949997,11708692
2020-04-29,85.000000,88.199997,84.300003,87.400002,87.400002,16106193
2020-04-30,88.449997,91.199997,87.400002,87.900002,87.900002,14277703
2020-05-04,85.500000,85.599998,80.150002,81.400002,81.400002,12022562
2020-05-05,83.000000,83.449997,79.500000,79.800003,79.800003,10302189
2020-05-06,80.500000,81.699997,77.050003,81.150002,81.150002,10041123
2020-05-07,80.150002,82.699997,79.849998,81.349998,81.349998,5820866
2020-05-08,82.000000,83.099998,79.500000,79.849998,79.849998,7597252
2020-05-11,80.099998,80.900002,78.500000,78.849998,78.849998,7174422
2020-05-12,78.949997,80.599998,76.000000,79.800003,79.800003,9185494
2020-05-13,83.000000,90.250000,81.550003,89.050003,89.050003,22217354
2020-05-14,87.000000,90.000000,85.650002,86.300003,86.300003,13561874
2020-05-15,86.949997,87.550003,83.150002,83.949997,83.949997,10065998
2020-05-18,84.599998,84.699997,76.500000,77.599998,77.599998,13411899
2020-05-19,79.099998,79.400002,75.900002,76.400002,76.400002,10117723
2020-05-20,76.400002,78.300003,75.750000,77.349998,77.349998,8440420
2020-05-21,78.000000,80.650002,77.099998,77.699997,77.699997,10973557
2020-05-22,77.250000,80.000000,76.550003,77.250000,77.250000,12423968
2020-05-26,78.300003,79.250000,77.250000,78.800003,78.800003,7043735
2020-05-27,79.099998,84.150002,78.699997,83.650002,83.650002,13475876
2020-05-28,84.150002,85.599998,82.800003,83.300003,83.300003,12459864
2020-05-29,82.000000,84.300003,80.400002,83.800003,83.800003,11410828
2020-06-01,85.150002,92.500000,85.000000,91.949997,91.949997,22509085
2020-06-02,93.250000,94.650002,90.699997,92.150002,92.150002,17198174
2020-06-03,92.849998,101.300003,92.050003,97.150002,97.150002,33750711
2020-06-04,96.699997,100.849998,95.150002,97.349998,97.349998,26853368
2020-06-05,98.599998,106.150002,98.000000,104.300003,104.300003,30016481
2020-06-08,107.900002,107.900002,99.599998,100.599998,100.599998,25343051
2020-06-09,101.099998,105.449997,99.199997,100.550003,100.550003,21709671
2020-06-10,100.750000,105.800003,99.750000,104.849998,104.849998,19184838
2020-06-11,105.199997,109.300003,100.500000,101.000000,101.000000,32548240
2020-06-12,94.500000,104.599998,94.500000,103.750000,103.750000,22976637
2020-06-15,103.500000,104.000000,99.199997,102.699997,102.699997,18548189
2020-06-16,106.000000,106.500000,98.699997,101.449997,101.449997,20302477
2020-06-17,101.000000,103.099998,99.400002,100.750000,100.750000,21599361
2020-06-18,99.500000,104.000000,99.500000,103.400002,103.400002,13743373
2020-06-19,104.300003,108.500000,103.599998,107.349998,107.349998,29210543
2020-06-22,107.949997,114.250000,107.449997,111.849998,111.849998,31492456
2020-06-23,113.699997,115.750000,112.050003,113.750000,113.750000,19628745
2020-06-24,115.900002,118.300003,108.000000,109.500000,109.500000,29620355
2020-06-25,102.300003,106.349998,102.000000,104.800003,104.800003,36462832
2020-06-26,106.000000,107.449997,103.099998,104.500000,104.500000,18383029
2020-06-29,103.949997,104.150002,100.199997,102.000000,102.000000,12745891
2020-06-30,103.500000,104.500000,100.050003,100.550003,100.550003,11296149
2020-07-01,100.599998,106.000000,99.500000,105.500000,105.500000,18404411
2020-07-02,105.750000,106.750000,103.500000,104.550003,104.550003,11795483
2020-07-03,105.349998,105.400002,102.300003,103.000000,103.000000,9025046
2020-07-06,104.099998,105.650002,103.400002,104.900002,104.900002,14554023
2020-07-07,105.000000,105.199997,101.800003,104.500000,104.500000,15859917
2020-07-08,104.800003,113.500000,104.500000,109.000000,109.000000,48569639
2020-07-09,109.750000,111.300003,106.349998,108.650002,108.650002,23047602
2020-07-10,107.500000,108.400002,103.500000,104.599998,104.599998,22293907
2020-07-13,105.000000,106.150002,102.750000,103.400002,103.400002,15605514
2020-07-14,103.099998,103.300003,99.800003,100.900002,100.900002,14906700
2020-07-15,101.849998,103.349998,100.949997,101.400002,101.400002,9773090
2020-07-16,102.199997,102.199997,98.849998,101.400002,101.400002,6278184
2020-07-17,101.500000,102.849998,101.099998,102.250000,102.250000,4150714
2020-07-20,103.000000,104.000000,102.349998,103.000000,103.000000,5179117
2020-07-21,104.000000,104.500000,102.750000,104.000000,104.000000,6824988
2020-07-22,104.699997,105.300003,101.400002,102.099998,102.099998,12786323
2020-07-23,102.099998,103.400002,101.300003,102.250000,102.250000,8593849
2020-07-24,101.199997,102.300003,99.400002,101.250000,101.250000,10183340
2020-07-27,101.400002,101.750000,98.500000,99.699997,99.699997,9990463
2020-07-28,100.099998,101.199997,99.500000,100.400002,100.400002,6199781
2020-07-29,100.949997,102.650002,99.900002,100.250000,100.250000,7688015
2020-07-30,100.750000,101.400002,98.900002,99.349998,99.349998,9391809
2020-07-31,99.199997,102.449997,98.349998,101.849998,101.849998,14253010
2020-08-03,101.800003,103.250000,100.800003,101.800003,101.800003,10601656
2020-08-04,102.099998,105.000000,101.349998,104.449997,104.449997,14784817
2020-08-05,104.949997,105.849998,102.400002,103.150002,103.150002,8532588
2020-08-06,105.150002,105.400002,101.500000,102.449997,102.449997,20727805
2020-08-07,102.000000,102.750000,101.500000,101.900002,101.900002,4603398
2020-08-10,101.900002,102.650002,101.550003,101.849998,101.849998,3534684
2020-08-11,102.099998,102.599998,100.550003,101.349998,101.349998,4217689
2020-08-12,102.000000,104.400002,101.500000,102.250000,102.250000,10606758
2020-08-13,102.699997,103.250000,101.599998,102.150002,102.150002,3379711
2020-08-14,102.849998,103.199997,100.599998,101.300003,101.300003,4166211
2020-08-17,101.900002,101.900002,98.900002,100.050003,100.050003,10209072
2020-08-18,100.449997,102.650002,99.849998,102.050003,102.050003,8094664
2020-08-19,102.449997,109.199997,102.449997,105.650002,105.650002,33253531
2020-08-20,105.000000,106.800003,103.050003,104.000000,104.000000,8447451
2020-08-21,105.449997,106.349998,103.900002,104.300003,104.300003,4810248
2020-08-24,105.500000,105.500000,103.099998,103.500000,103.500000,4728741
2020-08-25,104.500000,108.250000,104.400002,106.699997,106.699997,21669035
2020-08-26,107.000000,107.800003,106.000000,106.300003,106.300003,5408878
2020-08-27,107.300003,107.650002,105.000000,105.550003,105.550003,7731666
2020-08-28,106.300003,115.900002,106.300003,114.800003,114.800003,47366758
2020-08-31,117.599998,119.449997,106.300003,107.500000,107.500000,30377335
2020-09-01,108.000000,110.949997,103.599998,106.750000,106.750000,17424847
2020-09-02,108.050003,108.449997,104.300003,107.750000,107.750000,13082976
2020-09-03,108.250000,109.050003,105.500000,106.300003,106.300003,10379018
2020-09-04,103.900002,104.949997,102.199997,103.250000,103.250000,8919463
2020-09-07,102.750000,103.599998,101.500000,101.900002,101.900002,5108818
2020-09-08,101.900002,102.400002,99.500000,99.849998,99.849998,5245530
2020-09-09,99.449997,99.449997,95.699997,97.650002,97.650002,6601356
2020-09-10,98.650002,100.900002,98.150002,100.349998,100.349998,5811823
2020-09-11,100.599998,102.750000,98.300003,100.849998,100.849998,12301564
2020-09-14,102.000000,102.900002,99.849998,100.400002,100.400002,5404303
2020-09-15,100.949997,101.500000,99.750000,100.550003,100.550003,4499994
2020-09-16,100.949997,101.199997,99.800003,100.250000,100.250000,3207702
2020-09-17,99.449997,100.300003,99.150002,99.599998,99.599998,1981682
2020-09-18,100.000000,100.500000,98.250000,98.699997,98.699997,3681339
