Date,Open,High,Low,Close,Adj Close,Volume
2018-12-07,1472.000000,1497.900024,1455.199951,1491.800049,1465.210083,839928
2018-12-10,1465.099976,1485.000000,1452.949951,1472.650024,1446.401367,569332
2018-12-11,1456.000000,1506.449951,1455.000000,1478.050049,1451.705078,648455
2018-12-12,1485.000000,1535.000000,1483.449951,1528.900024,1501.648682,845326
2018-12-13,1536.000000,1553.150024,1515.750000,1522.000000,1494.871704,773320
2018-12-14,1518.099976,1529.349976,1477.250000,1491.400024,1464.817139,793454
2018-12-17,1498.900024,1516.900024,1475.500000,1483.099976,1456.665039,594795
2018-12-18,1483.900024,1501.449951,1475.900024,1496.400024,1469.728027,545698
2018-12-19,1505.000000,1525.900024,1485.000000,1516.150024,1489.125977,650629
2018-12-20,1500.599976,1523.900024,1500.599976,1512.599976,1485.639160,451924
2018-12-21,1514.949951,1519.000000,1470.199951,1474.800049,1448.513062,552808
2018-12-24,1489.500000,1490.000000,1433.550049,1447.150024,1421.355835,849081
2018-12-26,1438.400024,1459.000000,1428.050049,1455.800049,1429.851685,345177
2018-12-27,1465.000000,1480.000000,1448.150024,1471.150024,1444.928101,434791
2018-12-28,1475.099976,1482.000000,1462.050049,1467.199951,1441.048462,305371
2018-12-31,1475.000000,1493.500000,1465.000000,1482.650024,1456.223145,420785
2019-01-01,1485.000000,1491.050049,1469.050049,1475.449951,1449.151367,254899
2019-01-02,1476.900024,1483.599976,1461.400024,1470.900024,1444.682495,247208
2019-01-03,1479.599976,1482.800049,1432.099976,1437.900024,1412.270752,536515
2019-01-04,1437.900024,1471.199951,1428.250000,1460.500000,1434.467896,391849
2019-01-07,1470.000000,1495.000000,1461.349976,1486.000000,1459.513428,456830
2019-01-08,1488.800049,1490.000000,1455.099976,1458.849976,1432.847290,345960
2019-01-09,1460.849976,1477.000000,1460.000000,1473.250000,1446.990601,248643
2019-01-10,1470.699951,1525.550049,1467.250000,1520.449951,1493.349243,1072651
2019-01-11,1519.949951,1533.699951,1497.849976,1505.150024,1478.322021,1149372
2019-01-14,1504.900024,1538.849976,1504.250000,1530.449951,1503.171021,965710
2019-01-15,1531.000000,1535.000000,1515.500000,1522.199951,1495.068115,383535
2019-01-16,1526.050049,1526.050049,1512.650024,1519.800049,1492.710938,362391
2019-01-17,1526.000000,1548.000000,1499.199951,1505.349976,1478.518433,927211
2019-01-18,1512.750000,1520.000000,1483.449951,1509.150024,1482.250732,454592
2019-01-21,1515.000000,1518.150024,1493.650024,1497.199951,1470.513672,351617
2019-01-22,1492.000000,1521.800049,1485.000000,1503.650024,1476.848755,710962
2019-01-23,1508.000000,1512.550049,1496.050049,1503.300049,1476.505005,302963
2019-01-24,1508.300049,1518.000000,1489.599976,1493.250000,1466.634155,365424
2019-01-25,1500.500000,1508.000000,1487.000000,1495.349976,1468.696777,195017
2019-01-28,1499.400024,1499.400024,1460.099976,1473.449951,1447.187012,211598
2019-01-29,1475.000000,1514.900024,1466.000000,1504.800049,1477.978271,424613
2019-01-30,1505.949951,1512.949951,1492.050049,1503.150024,1476.357666,218871
2019-01-31,1508.900024,1519.900024,1494.500000,1506.199951,1479.353271,512854
2019-02-01,1511.199951,1548.050049,1488.650024,1532.349976,1505.037231,609053
2019-02-04,1563.949951,1619.949951,1546.250000,1609.449951,1580.762939,2399611
2019-02-05,1615.800049,1637.000000,1610.199951,1616.150024,1587.343628,1031235
2019-02-06,1616.150024,1659.949951,1610.000000,1653.250000,1623.782349,916887
2019-02-07,1645.000000,1675.000000,1640.050049,1670.150024,1640.381104,753538
2019-02-08,1667.000000,1700.000000,1656.000000,1685.099976,1655.064575,1045291
2019-02-11,1677.099976,1680.000000,1626.000000,1635.000000,1605.857544,880642
2019-02-12,1638.000000,1651.199951,1613.199951,1638.099976,1608.902344,795159
2019-02-14,1640.000000,1648.949951,1615.050049,1637.449951,1608.263916,469510
2019-02-15,1617.000000,1629.400024,1530.650024,1621.349976,1592.450806,2159194
2019-02-18,1617.900024,1621.050049,1559.000000,1574.750000,1546.681519,890862
2019-02-19,1570.050049,1617.699951,1525.000000,1587.849976,1559.547974,1840314
2019-02-20,1594.900024,1594.900024,1553.449951,1560.550049,1532.734619,775963
2019-02-21,1553.099976,1560.650024,1540.000000,1550.000000,1522.372559,799999
2019-02-22,1550.099976,1573.449951,1546.699951,1565.000000,1537.105225,611185
2019-02-25,1573.000000,1604.900024,1561.000000,1594.750000,1566.324951,599083
2019-02-26,1570.000000,1629.900024,1570.000000,1621.449951,1592.549072,857201
2019-02-27,1628.000000,1650.000000,1618.000000,1638.449951,1609.246094,556471
2019-02-28,1650.000000,1663.400024,1635.000000,1654.250000,1624.764404,578587
2019-03-01,1650.050049,1675.000000,1650.050049,1669.800049,1640.037354,480280
2019-03-05,1674.000000,1682.949951,1659.250000,1663.699951,1634.046021,529749
2019-03-06,1670.000000,1725.000000,1652.050049,1705.900024,1675.493896,692075
2019-03-07,1707.000000,1714.449951,1642.000000,1650.900024,1621.474243,800855
2019-03-08,1658.000000,1665.900024,1636.000000,1647.400024,1618.036621,428683
2019-03-11,1650.099976,1695.349976,1650.099976,1690.650024,1660.515747,637436
2019-03-12,1700.000000,1729.900024,1692.650024,1699.949951,1669.649902,885899
2019-03-13,1700.000000,1712.250000,1661.400024,1667.000000,1637.287231,639516
2019-03-14,1676.650024,1704.000000,1671.349976,1694.500000,1664.296997,672355
2019-03-15,1697.000000,1726.599976,1695.000000,1708.000000,1677.556396,830304
2019-03-18,1718.000000,1722.550049,1684.099976,1689.349976,1659.238892,464384
2019-03-19,1698.000000,1713.349976,1681.550049,1696.000000,1665.770264,283112
2019-03-20,1694.000000,1711.000000,1671.250000,1675.349976,1645.488281,426057
2019-03-22,1680.099976,1691.599976,1655.550049,1663.650024,1633.996948,459571
2019-03-25,1659.800049,1710.000000,1651.099976,1705.750000,1675.346558,684585
2019-03-26,1710.000000,1774.949951,1686.650024,1707.849976,1677.409180,509657
2019-03-27,1706.000000,1720.000000,1661.050049,1665.900024,1636.206909,460961
2019-03-28,1669.900024,1699.000000,1641.500000,1654.550049,1625.059204,1681103
2019-04-01,1709.000000,1742.000000,1709.000000,1723.300049,1692.583740,888473
2019-04-02,1725.500000,1734.400024,1693.699951,1699.050049,1668.765991,508894
2019-04-03,1707.550049,1707.550049,1665.449951,1675.800049,1645.930420,393202
2019-04-04,1679.949951,1714.000000,1675.800049,1701.050049,1670.730347,590246
2019-04-05,1707.000000,1722.599976,1691.150024,1719.000000,1688.360352,464487
2019-04-08,1714.699951,1719.000000,1677.199951,1684.449951,1654.426147,461738
2019-04-09,1693.000000,1719.750000,1685.250000,1715.849976,1685.266479,392667
2019-04-10,1713.849976,1732.500000,1706.000000,1722.550049,1691.847168,484391
2019-04-11,1715.500000,1723.949951,1704.050049,1718.400024,1687.770996,357943
2019-04-12,1717.000000,1736.750000,1713.000000,1732.099976,1701.226807,370739
2019-04-15,1730.000000,1749.000000,1720.300049,1744.849976,1713.749634,422148
2019-04-16,1748.300049,1753.900024,1711.300049,1714.599976,1684.038818,530087
2019-04-18,1716.000000,1731.750000,1713.000000,1724.349976,1693.614990,334997
2019-04-22,1721.000000,1737.800049,1695.000000,1701.500000,1671.172363,324129
2019-04-23,1703.000000,1713.099976,1682.199951,1686.949951,1656.881592,340440
2019-04-24,1687.000000,1750.000000,1687.000000,1742.699951,1711.637817,573966
2019-04-25,1736.250000,1742.500000,1710.550049,1716.300049,1685.708496,334093
2019-04-26,1733.949951,1739.949951,1716.150024,1722.349976,1691.650635,333124
2019-04-30,1722.349976,1750.000000,1707.050049,1746.849976,1715.713867,557187
2019-05-02,1741.400024,1771.449951,1707.099976,1714.300049,1683.744141,686686
2019-05-03,1718.000000,1725.000000,1696.250000,1701.900024,1671.565186,344975
2019-05-06,1697.949951,1714.099976,1690.050049,1694.650024,1664.444336,246788
2019-05-07,1670.000000,1706.300049,1670.000000,1689.150024,1659.042480,559625
2019-05-08,1686.599976,1695.900024,1654.099976,1668.500000,1638.760498,443167
2019-05-09,1661.500000,1664.750000,1615.000000,1625.550049,1596.576172,553836
2019-05-10,1609.199951,1657.800049,1603.000000,1650.349976,1620.933960,637110
2019-05-13,1652.800049,1652.800049,1613.900024,1625.150024,1596.183228,255768
2019-05-14,1634.849976,1634.849976,1594.000000,1617.349976,1588.522095,422106
2019-05-15,1610.500000,1654.000000,1602.000000,1608.849976,1580.173706,639846
2019-05-16,1612.199951,1648.349976,1597.900024,1640.300049,1611.063232,494855
2019-05-17,1636.000000,1653.000000,1622.099976,1632.699951,1603.598511,363216
2019-05-20,1680.000000,1690.000000,1640.000000,1659.699951,1630.117310,482091
2019-05-21,1658.000000,1715.000000,1658.000000,1696.500000,1666.261353,494321
2019-05-22,1704.900024,1706.199951,1670.000000,1680.199951,1650.251831,342013
2019-05-23,1710.000000,1744.000000,1692.000000,1732.449951,1701.570557,543073
2019-05-24,1742.099976,1774.000000,1737.000000,1765.650024,1734.178955,572794
2019-05-27,1729.500000,1730.050049,1578.050049,1593.449951,1565.048096,3084161
2019-05-28,1600.000000,1629.000000,1585.599976,1617.849976,1589.013306,1231843
2019-05-29,1618.000000,1624.400024,1585.199951,1589.099976,1560.775635,474654
2019-05-30,1599.000000,1626.800049,1580.800049,1585.449951,1557.190674,925477
2019-05-31,1595.949951,1609.800049,1583.000000,1592.300049,1563.918701,787381
2019-06-03,1597.250000,1621.000000,1566.550049,1616.250000,1587.441772,765932
2019-06-04,1610.000000,1610.000000,1580.400024,1586.349976,1558.074707,803652
2019-06-06,1598.000000,1598.000000,1554.449951,1580.349976,1552.181641,925968
2019-06-07,1575.000000,1580.650024,1553.050049,1566.250000,1538.333008,632011
2019-06-10,1562.000000,1579.000000,1556.050049,1561.050049,1533.225708,363052
2019-06-11,1567.000000,1571.849976,1552.000000,1555.800049,1528.069214,475514
2019-06-12,1555.800049,1560.000000,1530.750000,1534.550049,1507.197998,500761
2019-06-13,1539.949951,1554.400024,1517.000000,1546.550049,1518.984131,597842
2019-06-14,1542.000000,1550.000000,1495.050049,1522.300049,1495.166504,993176
2019-06-17,1539.300049,1582.900024,1532.400024,1540.500000,1513.041870,1053764
2019-06-18,1545.000000,1552.000000,1525.000000,1543.000000,1515.497437,548508
2019-06-19,1550.000000,1554.849976,1533.300049,1540.400024,1512.943848,420314
2019-06-20,1548.300049,1615.000000,1539.099976,1603.000000,1574.427979,758268
2019-06-21,1600.000000,1600.000000,1540.000000,1545.750000,1518.198364,1014804
2019-06-24,1541.650024,1584.349976,1536.050049,1576.300049,1548.203979,512756
2019-06-25,1566.800049,1609.000000,1565.000000,1602.400024,1573.838623,457699
2019-06-26,1587.000000,1611.000000,1580.199951,1597.949951,1569.467896,461263
2019-06-27,1595.000000,1608.000000,1578.000000,1601.800049,1573.249390,511835
2019-06-28,1599.550049,1634.449951,1592.099976,1596.949951,1568.485718,551806
2019-07-01,1598.750000,1622.000000,1598.000000,1610.199951,1581.499634,273406
2019-07-02,1610.199951,1623.699951,1590.500000,1617.250000,1588.423950,300935
2019-07-03,1620.000000,1640.000000,1600.000000,1630.599976,1601.536011,598945
2019-07-04,1631.400024,1638.949951,1611.949951,1619.800049,1590.928467,214179
2019-07-05,1619.800049,1619.800049,1583.000000,1610.800049,1582.088867,607948
2019-07-08,1600.099976,1604.250000,1564.500000,1575.650024,1547.565430,329224
2019-07-09,1570.150024,1615.849976,1567.949951,1605.099976,1576.490479,548646
2019-07-10,1609.000000,1633.750000,1597.550049,1623.449951,1594.513428,685813
2019-07-11,1637.000000,1642.900024,1605.000000,1608.650024,1579.977295,672371
2019-07-12,1614.949951,1621.000000,1587.099976,1613.150024,1584.397095,548484
2019-07-15,1615.000000,1631.000000,1600.099976,1614.400024,1585.624756,331641
2019-07-16,1620.099976,1654.000000,1614.000000,1648.599976,1619.215088,399507
2019-07-17,1652.500000,1656.250000,1635.599976,1651.949951,1622.505371,325110
2019-07-18,1652.599976,1661.500000,1635.550049,1641.900024,1612.634644,769446
2019-07-19,1644.099976,1659.900024,1620.050049,1624.400024,1595.446533,464691
2019-07-22,1618.000000,1631.300049,1601.000000,1625.349976,1596.379639,248393
2019-07-23,1630.000000,1644.449951,1609.099976,1619.099976,1590.240967,298001
2019-07-24,1614.000000,1629.150024,1595.000000,1604.099976,1575.508301,321561
2019-07-25,1604.000000,1649.949951,1603.000000,1641.750000,1612.487305,382130
2019-07-26,1645.000000,1674.900024,1624.900024,1666.699951,1636.992554,586809
2019-07-29,1670.000000,1678.699951,1642.949951,1653.250000,1623.782349,461396
2019-07-30,1653.300049,1673.000000,1640.000000,1658.449951,1628.889648,863878
2019-07-31,1651.900024,1651.900024,1565.199951,1633.750000,1604.629883,1115866
2019-08-01,1620.300049,1647.500000,1597.300049,1615.349976,1586.557739,470130
2019-08-02,1610.000000,1624.000000,1579.050049,1598.800049,1570.302856,432681
2019-08-05,1588.500000,1608.550049,1566.050049,1577.550049,1549.431641,571020
2019-08-06,1568.949951,1622.050049,1566.800049,1616.000000,1587.196289,634515
2019-08-07,1601.050049,1657.000000,1601.050049,1633.900024,1604.777222,591808
2019-08-08,1644.000000,1655.949951,1626.050049,1651.000000,1621.572510,678997
2019-08-09,1653.000000,1683.449951,1642.349976,1664.949951,1635.273682,374284
2019-08-13,1615.000000,1620.000000,1512.199951,1524.400024,1497.228882,2698990
2019-08-14,1521.000000,1544.800049,1466.000000,1531.900024,1520.554932,1340125
2019-08-16,1522.500000,1522.500000,1490.250000,1507.300049,1496.137207,913721
2019-08-19,1505.300049,1541.150024,1500.000000,1518.099976,1506.857056,512242
2019-08-20,1518.099976,1541.949951,1516.199951,1522.150024,1510.877197,382353
2019-08-21,1524.000000,1541.000000,1516.150024,1533.099976,1521.745972,461174
2019-08-22,1537.599976,1576.300049,1531.500000,1568.500000,1556.883911,604653
2019-08-23,1564.949951,1577.449951,1540.550049,1571.599976,1559.960938,469022
2019-08-26,1575.000000,1625.000000,1568.050049,1620.050049,1608.052124,635005
2019-08-27,1625.150024,1628.500000,1587.750000,1593.550049,1581.748413,645617
2019-08-28,1593.550049,1616.000000,1570.000000,1576.650024,1564.973511,419022
2019-08-29,1581.099976,1634.000000,1572.000000,1615.000000,1603.039551,479265
2019-08-30,1611.599976,1643.349976,1601.449951,1625.400024,1613.362549,357258
2019-09-03,1625.500000,1659.000000,1625.500000,1639.449951,1627.308350,697815
2019-09-04,1648.000000,1671.000000,1592.050049,1663.449951,1651.130615,817587
2019-09-05,1660.300049,1666.199951,1633.599976,1639.000000,1626.861816,312286
2019-09-06,1645.000000,1654.800049,1620.949951,1637.599976,1625.472168,426978
2019-09-09,1636.000000,1653.650024,1617.000000,1627.150024,1615.099609,405327
2019-09-11,1629.000000,1638.949951,1606.400024,1616.550049,1604.578125,464103
2019-09-12,1625.000000,1656.000000,1613.000000,1645.150024,1632.966187,426448
2019-09-13,1655.000000,1655.000000,1610.050049,1628.349976,1616.290649,455745
2019-09-16,1618.349976,1659.500000,1615.300049,1644.800049,1632.618896,363401
2019-09-17,1646.050049,1647.000000,1598.000000,1601.400024,1589.540283,486724
2019-09-18,1612.500000,1626.000000,1605.000000,1616.150024,1604.181030,457444
2019-09-19,1621.000000,1630.099976,1570.500000,1582.400024,1570.680908,400672
2019-09-20,1596.000000,1660.500000,1575.099976,1637.949951,1625.819458,592869
2019-09-23,1641.000000,1658.000000,1603.050049,1611.699951,1599.763916,944775
2019-09-24,1611.699951,1645.000000,1587.699951,1629.650024,1617.581055,692476
2019-09-25,1620.150024,1653.199951,1620.150024,1633.449951,1621.352783,450237
2019-09-26,1635.000000,1705.000000,1631.000000,1675.050049,1662.644775,999909
2019-09-27,1671.000000,1696.900024,1655.250000,1660.449951,1648.152832,659001
2019-09-30,1664.800049,1671.900024,1650.949951,1665.500000,1653.165527,269573
2019-10-01,1671.900024,1688.949951,1607.500000,1622.550049,1610.533691,412172
2019-10-03,1610.000000,1647.900024,1595.050049,1628.349976,1616.290649,348048
2019-10-04,1636.000000,1650.000000,1619.050049,1622.250000,1610.235840,282510
2019-10-07,1631.000000,1655.949951,1616.550049,1646.650024,1634.455078,476604
2019-10-09,1650.550049,1655.000000,1621.199951,1650.599976,1638.375854,248324
2019-10-10,1645.000000,1680.000000,1641.000000,1667.150024,1654.803345,566891
2019-10-11,1677.550049,1695.000000,1651.699951,1689.949951,1677.434448,598374
2019-10-14,1696.000000,1719.699951,1670.050049,1683.699951,1671.230713,571690
2019-10-15,1685.000000,1701.800049,1679.050049,1693.099976,1680.561035,545212
2019-10-16,1696.000000,1724.800049,1690.849976,1720.199951,1707.460327,306125
2019-10-17,1723.000000,1734.300049,1705.099976,1722.949951,1710.189941,348490
2019-10-18,1720.000000,1742.599976,1717.050049,1738.000000,1725.128540,271062
2019-10-22,1732.400024,1773.550049,1726.250000,1741.150024,1728.255249,814403
2019-10-23,1739.000000,1752.400024,1725.750000,1735.349976,1722.498169,228759
2019-10-24,1736.000000,1779.050049,1735.349976,1764.050049,1750.985718,283296
2019-10-25,1761.000000,1774.000000,1747.550049,1759.150024,1746.121948,199141
2019-10-27,null,null,null,null,null,null
2019-10-29,1757.000000,1761.500000,1736.550049,1754.349976,1741.357422,343418
2019-10-30,1740.050049,1760.949951,1729.000000,1736.599976,1723.738892,335535
2019-10-31,1744.000000,1759.400024,1738.500000,1755.050049,1742.052368,334257
2019-11-01,1753.000000,1771.849976,1738.800049,1743.150024,1730.240479,339865
2019-11-04,1755.000000,1755.000000,1716.449951,1735.150024,1722.299683,515116
2019-11-05,1735.000000,1738.250000,1676.800049,1687.449951,1674.952881,587695
2019-11-06,1651.000000,1721.949951,1641.699951,1705.349976,1692.720337,1000255
2019-11-07,1703.000000,1723.550049,1681.099976,1718.000000,1705.276733,362279
2019-11-08,1714.000000,1727.800049,1695.000000,1699.949951,1687.360352,469867
2019-11-11,1700.000000,1719.000000,1691.949951,1710.550049,1697.881958,207500
2019-11-13,1710.000000,1719.000000,1660.000000,1672.500000,1660.113647,878362
2019-11-14,1668.500000,1694.699951,1643.449951,1656.500000,1644.232178,892696
2019-11-15,1645.000000,1758.949951,1627.000000,1747.699951,1734.756714,2475371
2019-11-18,1750.500000,1763.449951,1720.449951,1735.949951,1723.093750,546681
2019-11-19,1738.000000,1746.500000,1717.449951,1732.699951,1719.867798,385992
2019-11-20,1732.000000,1797.800049,1726.650024,1763.599976,1750.538940,1047192
2019-11-21,1763.550049,1779.949951,1740.099976,1747.050049,1734.111572,429107
2019-11-22,1745.000000,1748.000000,1717.349976,1733.349976,1720.512939,376747
2019-11-25,1735.000000,1768.900024,1726.000000,1764.050049,1750.985718,608852
2019-11-26,1765.000000,1805.500000,1761.550049,1784.250000,1771.036011,1008355
2019-11-27,1785.000000,1818.000000,1773.800049,1811.349976,1797.935303,795959
2019-11-28,1824.000000,1825.000000,1787.699951,1793.000000,1779.721313,633764
2019-11-29,1795.300049,1802.849976,1781.800049,1786.199951,1772.971558,258455
2019-12-02,1773.099976,1795.000000,1773.099976,1785.050049,1771.830200,401926
2019-12-03,1795.000000,1799.900024,1779.949951,1795.150024,1781.855347,263215
2019-12-04,1798.000000,1823.000000,1785.199951,1809.400024,1795.999878,1107902
2019-12-05,1806.000000,1806.000000,1791.050049,1801.500000,1788.158325,196491
2019-12-06,1802.000000,1824.000000,1772.550049,1783.849976,1770.639038,541954
2019-12-09,1784.000000,1822.000000,1780.050049,1806.300049,1792.922852,574599
2019-12-10,1810.099976,1821.599976,1795.400024,1813.650024,1800.218384,418388
2019-12-11,1811.000000,1838.400024,1805.000000,1821.800049,1808.307983,580804
2019-12-12,1824.699951,1840.000000,1813.099976,1829.150024,1815.603516,438783
2019-12-13,1833.699951,1847.949951,1818.000000,1842.000000,1828.358398,534166
2019-12-16,1839.000000,1869.949951,1830.000000,1860.650024,1846.870239,686055
2019-12-17,1862.000000,1868.400024,1833.699951,1845.400024,1831.733276,466589
2019-12-18,1841.099976,1844.550049,1821.300049,1837.849976,1824.239136,461114
2019-12-19,1833.050049,1855.000000,1826.000000,1829.000000,1815.454590,380436
2019-12-20,1834.000000,1834.000000,1795.000000,1818.000000,1804.536133,725073
2019-12-23,1820.500000,1837.949951,1804.000000,1808.099976,1794.709351,328818
2019-12-24,1811.099976,1824.000000,1806.099976,1816.900024,1803.444336,219970
2019-12-26,1815.000000,1833.000000,1808.750000,1816.000000,1802.550903,291471
2019-12-27,1824.949951,1837.349976,1818.500000,1830.150024,1816.596191,266306
2019-12-30,1835.949951,1858.000000,1830.000000,1849.199951,1835.505005,361262
2019-12-31,1852.000000,1857.199951,1835.099976,1845.800049,1832.130249,287988
2020-01-01,1845.000000,1849.599976,1815.900024,1818.849976,1805.379761,157063
2020-01-02,1820.500000,1833.800049,1820.500000,1825.900024,1812.377686,102841
2020-01-03,1817.000000,1847.849976,1817.000000,1834.800049,1821.211792,281177
2020-01-06,1828.300049,1845.000000,1800.000000,1838.349976,1824.735352,500000
2020-01-07,1838.000000,1851.750000,1832.599976,1843.900024,1830.244385,302472
2020-01-08,1822.000000,1846.000000,1822.000000,1833.949951,1820.367920,147762
2020-01-09,1845.000000,1855.000000,1826.650024,1843.400024,1829.748047,221553
2020-01-10,1843.949951,1884.500000,1841.000000,1866.300049,1852.478516,499335
2020-01-13,1870.199951,1881.800049,1860.000000,1878.849976,1864.935425,208532
2020-01-14,1878.500000,1887.000000,1857.000000,1873.650024,1859.774048,328250
2020-01-15,1878.599976,1878.599976,1852.050049,1866.250000,1852.428833,277859
2020-01-16,1870.000000,1902.099976,1869.099976,1899.000000,1884.936279,381703
2020-01-17,1899.449951,1913.849976,1892.050049,1903.349976,1889.254028,362279
2020-01-20,1905.000000,1926.400024,1887.099976,1892.000000,1877.988037,420979
2020-01-21,1892.000000,1900.900024,1868.000000,1870.800049,1856.945190,393410
2020-01-22,1872.099976,1890.650024,1843.949951,1855.150024,1841.411011,460611
2020-01-23,1855.000000,1902.400024,1853.000000,1897.449951,1883.397705,294035
2020-01-24,1896.500000,1914.699951,1885.099976,1910.500000,1896.351074,200949
2020-01-27,1910.000000,1935.000000,1893.699951,1918.349976,1904.142944,434503
2020-01-28,1918.349976,1951.800049,1903.150024,1946.750000,1932.332642,527383
2020-01-29,1956.000000,1994.400024,1936.050049,1961.300049,1946.774902,829522
2020-01-30,1961.500000,1975.000000,1935.750000,1959.150024,1944.640747,350522
2020-01-31,1969.000000,1984.000000,1948.000000,1952.300049,1937.841553,322232
2020-02-03,1994.900024,2022.000000,1962.400024,1972.750000,1958.140015,910769
2020-02-04,1979.000000,1996.949951,1954.199951,1961.300049,1946.774902,565885
2020-02-05,1962.050049,1990.000000,1946.199951,1962.650024,1948.114868,519051
2020-02-06,1950.000000,2079.399902,1930.000000,2023.000000,2008.017944,1730330
2020-02-07,2023.000000,2095.000000,2011.000000,2085.949951,2070.501709,890175
2020-02-10,2085.000000,2112.449951,2076.149902,2088.949951,2073.479492,628865
2020-02-11,2085.000000,2160.000000,2085.000000,2146.899902,2131.000244,1068378
2020-02-12,2159.000000,2179.949951,2112.000000,2121.800049,2106.086182,984894
2020-02-13,2135.050049,2173.800049,2121.800049,2155.800049,2139.834473,591980
2020-02-14,2169.250000,2190.000000,2135.699951,2146.449951,2130.553711,660382
2020-02-17,2158.000000,2170.000000,2133.600098,2154.850098,2138.891602,243414
2020-02-18,2154.850098,2180.199951,2142.500000,2175.250000,2159.140381,532206
2020-02-19,2170.000000,2195.000000,2155.750000,2185.850098,2169.661865,365113
2020-02-20,2199.500000,2236.399902,2156.850098,2169.350098,2153.284180,578488
2020-02-24,2171.899902,2184.800049,2147.300049,2160.449951,2144.449951,419664
2020-02-25,2152.000000,2165.000000,2093.000000,2116.000000,2116.000000,572634
2020-02-26,2116.000000,2162.949951,2091.100098,2142.100098,2142.100098,578955
2020-02-27,2148.000000,2172.000000,2117.050049,2156.550049,2156.550049,569625
2020-02-28,2140.000000,2149.699951,2087.250000,2106.949951,2106.949951,1076121
2020-03-02,2130.000000,2164.899902,2086.000000,2109.250000,2109.250000,557614
2020-03-03,2124.899902,2210.000000,2063.550049,2183.100098,2183.100098,1399046
2020-03-04,2183.000000,2210.899902,2157.750000,2174.800049,2174.800049,634747
2020-03-05,2175.000000,2239.000000,2175.000000,2223.750000,2223.750000,1094422
2020-03-06,2180.000000,2249.000000,2171.449951,2240.050049,2240.050049,968953
2020-03-09,2240.000000,2258.949951,2137.050049,2181.750000,2181.750000,879424
2020-03-11,2180.800049,2194.750000,2125.050049,2149.199951,2149.199951,573237
2020-03-12,2129.000000,2129.000000,1826.849976,1912.849976,1912.849976,1552639
2020-03-13,1800.000000,1993.400024,1626.000000,1962.699951,1962.699951,962602
2020-03-16,1950.000000,1986.000000,1871.550049,1891.900024,1891.900024,682663
2020-03-17,1892.000000,1963.099976,1872.250000,1895.300049,1895.300049,1300859
2020-03-18,1928.000000,1933.949951,1787.650024,1805.250000,1805.250000,1076620
2020-03-19,1720.000000,1946.449951,1631.050049,1870.949951,1870.949951,1743757
2020-03-20,1875.550049,2017.150024,1864.400024,1994.900024,1994.900024,1881347
2020-03-23,1849.949951,1925.000000,1725.550049,1851.750000,1851.750000,1203381
2020-03-24,1925.000000,1975.000000,1860.500000,1919.949951,1919.949951,1285829
2020-03-25,1900.000000,1974.000000,1881.099976,1928.050049,1928.050049,676624
2020-03-26,1937.349976,1980.000000,1874.000000,1883.300049,1883.300049,596430
2020-03-27,1930.000000,1930.000000,1824.750000,1862.550049,1862.550049,538787
2020-03-30,1851.000000,1929.900024,1832.699951,1893.900024,1893.900024,606185
2020-03-31,1943.000000,2035.000000,1895.000000,1989.050049,1989.050049,937675
2020-04-01,2000.000000,2000.400024,1844.250000,1877.000000,1877.000000,1165088
2020-04-03,1910.000000,1940.000000,1822.949951,1901.050049,1901.050049,1219731
2020-04-07,1960.000000,2150.000000,1921.250000,2067.850098,2067.850098,2241715
2020-04-08,2065.000000,2214.600098,2040.099976,2168.949951,2168.949951,1228880
2020-04-09,2225.000000,2467.600098,2200.250000,2310.899902,2310.899902,2527934
2020-04-13,2385.000000,2421.000000,2285.000000,2341.199951,2341.199951,1782628
2020-04-15,2371.000000,2418.000000,2330.000000,2395.449951,2395.449951,1136701
2020-04-16,2395.399902,2448.500000,2353.800049,2393.199951,2393.199951,1350131
2020-04-17,2430.000000,2449.550049,2320.149902,2332.199951,2332.199951,1326979
2020-04-20,2335.000000,2375.000000,2296.050049,2342.550049,2342.550049,817776
2020-04-21,2295.000000,2474.449951,2295.000000,2406.600098,2406.600098,1365316
2020-04-22,2406.949951,2412.949951,2363.649902,2384.500000,2384.500000,596850
2020-04-23,2388.000000,2454.300049,2376.000000,2417.300049,2417.300049,993530
2020-04-24,2410.000000,2460.000000,2390.600098,2425.399902,2425.399902,894214
2020-04-27,2450.000000,2472.399902,2394.199951,2425.850098,2425.850098,924358
2020-04-28,2445.000000,2445.000000,2349.000000,2363.350098,2363.350098,855492
2020-04-29,2388.000000,2409.000000,2352.000000,2369.850098,2369.850098,635110
2020-04-30,2365.000000,2372.699951,2300.699951,2332.899902,2332.899902,843162
2020-05-04,2226.000000,2343.949951,2226.000000,2287.149902,2287.149902,936799
2020-05-05,2273.199951,2326.000000,2273.199951,2284.250000,2284.250000,609756
2020-05-06,2310.000000,2313.850098,2241.699951,2291.350098,2291.350098,762810
2020-05-07,2280.350098,2310.000000,2227.000000,2258.850098,2258.850098,498471
2020-05-08,2271.000000,2314.850098,2253.100098,2300.800049,2300.800049,641799
2020-05-11,2319.000000,2356.000000,2310.050049,2326.899902,2326.899902,654101
2020-05-12,2330.000000,2374.350098,2303.050049,2363.550049,2363.550049,676613
2020-05-13,2388.000000,2396.899902,2314.000000,2339.500000,2339.500000,538167
